,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
363,2.41,849,2079.0,1000556,10.0,Roma,Pietralata,1100,4,16
364,1.36,370,4419.0,1000309,10.0,Roma,Tiburtino,2883,10,50
365,0.45,370,4419.0,1000309,13.0,Roma,Tiburtino,1300,8,94
366,1.56,125,2566.0,1000322,13.0,Roma,Tiburtino,400,4,26
367,0.91,370,4419.0,1000309,9.0,Roma,Tiburtino,1225,5,198
368,1.95,125,2566.0,1000322,9.0,Roma,Tiburtino,11160,17,23
369,0.78,125,2566.0,1000322,11.0,Roma,Tiburtino,2050,14,802
370,1.56,125,2566.0,1000322,15.0,Roma,Tiburtino,3025,10,50
371,4.67,914,1713.0,1000557,17.0,Roma,Pietralata,3875,12,83
372,9.69,37,1548.0,1001955,11.0,Roma,La Storta,2773,4,74
373,1.22,1082,4092.0,1001029,11.0,Roma,Tuscolano,10580,18,188
374,1.94,37,1548.0,1001955,14.0,Roma,La Storta,22066,33,68
375,1.31,109,6123.0,1002038,15.0,Roma,Isola Farnese,3975,13,454
376,0.91,1134,7668.0,1001607,18.0,Roma,Gianicolense,7085,10,10
377,0.16,109,6123.0,1002038,21.0,Roma,Isola Farnese,23900,21,122
378,8.68,23,806.0,1002039,14.0,Roma,La Storta,20842,25,1213
379,1.71,1141,4089.0,1002037,15.0,Roma,La Giustiniana,10985,16,245
380,9.93,23,806.0,1002039,15.0,Roma,La Storta,11750,16,1053
381,1.8,945,11125.0,1000704,5.0,Roma,Prenestino-Centocelle,7250,18,687
382,1.11,906,1799.0,1000538,11.0,Roma,Pietralata,9700,20,245
383,4.58,501,874.0,1000507,12.0,Roma,Pietralata,4375,6,222
384,0.86,913,1161.0,1000568,12.0,Roma,Settecamini,11800,22,10
385,3.43,501,874.0,1000507,13.0,Roma,Pietralata,5033,17,135
386,1.66,904,3011.0,1000535,5.0,Roma,Pietralata,4880,9,1165
387,1.89,945,11125.0,1000704,6.0,Roma,Prenestino-Centocelle,5109,12,434
388,5.72,501,874.0,1000507,11.0,Roma,Pietralata,27040,38,719
389,6.77,823,739.0,1000450,14.0,Roma,Monte Sacro,3600,13,33
390,1.35,823,739.0,1000450,15.0,Roma,Monte Sacro,500,2,12
391,2.02,841,1985.0,1000564,15.0,Roma,Pietralata,5600,14,1126
392,2.52,841,1985.0,1000564,18.0,Roma,Pietralata,5460,14,1216
393,2.02,841,1985.0,1000564,22.0,Roma,Pietralata,8625,18,252
394,1.19,875,3363.0,1000508,5.0,Roma,Pietralata,15550,37,441
395,4.44,367,2478.0,1000253,8.0,Roma,Trieste,2945,10,435
396,2.02,841,1985.0,1000564,11.0,Roma,Pietralata,1900,6,191
397,2.97,875,3363.0,1000508,11.0,Roma,Pietralata,6070,14,399
398,58.82,885,68.0,1000520,11.0,Roma,Pietralata,8750,11,63
399,4.09,914,1713.0,1000557,12.0,Roma,Pietralata,1914,7,227
400,5.04,841,1985.0,1000564,13.0,Roma,Pietralata,10520,17,3886
401,2.01,793,3474.0,1000320,14.0,Roma,Nomentano,10485,17,367
402,2.08,657,1440.0,1000521,19.0,Roma,Pietralata,5833,16,346
403,2.08,368,3362.0,1001910,7.0,Roma,Primavalle,11385,26,1234
404,1.9,392,6838.0,1001933,8.0,Roma,Primavalle,1669,6,190
405,1.38,398,3615.0,1001937,8.0,Roma,Trionfale,2860,7,67
406,1.37,374,2916.0,1001916,9.0,Roma,Trionfale,1675,4,33
407,2.96,878,2361.0,1001542,7.0,Roma,Portuense,3228,9,1362
408,6.32,639,1423.0,1001547,10.0,Roma,Portuense,3466,8,138
409,2.17,612,6003.0,1001519,7.0,Roma,Gianicolense,4261,9,520
410,4.79,1312,1252.0,1001515,8.0,Roma,Portuense,5933,16,31
411,2.81,639,1423.0,1001547,8.0,Roma,Portuense,1500,4,29
412,5.36,1132,933.0,1001535,11.0,Roma,Gianicolense,18740,23,108
413,2.11,639,1423.0,1001547,12.0,Roma,Portuense,5266,13,32
414,5.21,209,192.0,1001840,13.0,Roma,Casalotti,14700,17,66
415,10.72,1132,933.0,1001535,13.0,Roma,Gianicolense,8170,12,108
416,3.51,639,1423.0,1001547,14.0,Roma,Portuense,2700,7,82
417,0.8,1312,1252.0,1001515,7.0,Roma,Portuense,1600,7,1008
418,1.69,878,2361.0,1001542,10.0,Roma,Portuense,9850,17,377
419,1.39,47,39611.0,1058003,12.0,Albano laziale,,8581,15,225
420,1.83,181,61346.0,1058079,12.0,Pomezia,,7294,11,483
421,1.82,495,52335.0,1058007,13.0,Anzio,,7551,12,216
422,2.35,495,52335.0,1058007,14.0,Anzio,,7228,12,208
423,2.58,495,52335.0,1058007,15.0,Anzio,,5200,10,244
424,1.61,30,47754.0,1058072,15.0,Nettuno,,5706,10,310
425,2.19,124,13219.0,1058050,16.0,Lanuvio,,6024,10,135
426,1.86,59,23123.0,1058043,16.0,Genzano di roma,,4483,9,131
427,1.62,47,39611.0,1058003,17.0,Albano laziale,,5815,13,308
428,3.32,663,8722.0,1058022,10.0,Castel gandolfo,,6720,11,251
429,1.26,47,39611.0,1058003,13.0,Albano laziale,,6376,12,242
430,1.57,47,39611.0,1058003,8.0,Albano laziale,,5798,11,306
431,1.98,45,18187.0,1058009,12.0,Ariccia,,6869,12,168
432,4500.0,452,2.0,1002056,12.0,Roma,Grottarossa,35133,31,2524
433,1.74,47,39611.0,1058003,16.0,Albano laziale,,8475,16,168
434,8.68,23,806.0,1002039,10.0,Roma,La Storta,3171,5,192
435,0.65,109,6123.0,1002038,10.0,Roma,Isola Farnese,2725,6,727
436,0.16,109,6123.0,1002038,11.0,Roma,Isola Farnese,1300,3,21
437,2.99,519,13048.0,1058038,7.0,Formello,,7215,11,209
438,0.82,437,2448.0,1002014,7.0,Roma,La Storta,5100,8,39
439,1.63,109,6123.0,1002038,8.0,Roma,Isola Farnese,2440,6,158
440,9.93,23,806.0,1002039,9.0,Roma,La Storta,2300,5,365
441,1.53,519,13048.0,1058038,12.0,Formello,,16415,21,288
442,0.82,109,6123.0,1002038,13.0,Roma,Isola Farnese,7920,11,98
443,9.93,23,806.0,1002039,8.0,Roma,La Storta,2612,4,275
444,1.52,1175,3300.0,1000629,6.0,Roma,Prenestino-Labicano,4340,13,1022
445,0.37,592,5377.0,1000632,10.0,Roma,Tuscolano,9050,19,280
446,0.61,1175,3300.0,1000629,13.0,Roma,Prenestino-Labicano,1350,7,1657
447,0.74,592,5377.0,1000632,14.0,Roma,Tuscolano,4875,15,44
448,4.71,1182,3821.0,1001204,16.0,Roma,Europa,9861,20,97
449,0.89,272,2250.0,1000620,21.0,Roma,Tuscolano,8800,23,238
450,1.93,1087,4144.0,1001135,8.0,Roma,Ostiense,3162,10,1091
451,2.01,1150,5975.0,1001107,9.0,Roma,Ostiense,8825,15,754
452,1.84,1150,5975.0,1001107,11.0,Roma,Ostiense,9827,13,206
453,2.71,499,2215.0,1001636,12.0,Roma,Portuense,3733,14,169
454,3.05,1204,6564.0,1001613,13.0,Roma,Gianicolense,2185,8,522
455,5.12,772,1173.0,1000267,8.0,Roma,Trieste,3200,10,192
456,3.02,1078,994.0,1000275,9.0,Roma,Trieste,4500,16,81
457,1.39,895,6487.0,1000528,14.0,Roma,Settecamini,4744,17,90
458,13.45,1053,223.0,1001110,12.0,Roma,Ostiense,17366,29,436
459,2.0,895,6487.0,1000528,15.0,Roma,Settecamini,9000,27,231
460,666.67,103,3.0,1000445,16.0,Roma,Castel Giubileo,4850,8,144
461,1.85,895,6487.0,1000528,16.0,Roma,Settecamini,9516,19,2779
462,333.33,103,3.0,1000445,18.0,Roma,Castel Giubileo,8900,10,0
463,1.54,895,6487.0,1000528,18.0,Roma,Settecamini,12090,14,112
464,2.24,879,6256.0,1000511,6.0,Roma,Tor Cervara,5892,15,1172
465,1.43,881,12564.0,1000512,17.0,Roma,San Basilio,5411,13,130
466,18.04,858,388.0,1000546,5.0,Roma,Pietralata,13600,24,520
467,2.15,57,51690.0,1058032,6.0,Civitavecchia,,6117,9,462
468,2.79,57,51690.0,1058032,7.0,Civitavecchia,,15662,17,1222
469,0.77,49,3879.0,1058004,7.0,Allumiere,,7466,15,37
470,2.34,57,51690.0,1058032,9.0,Civitavecchia,,7449,10,159
471,2.2,73,18174.0,1058097,14.0,Santa marinella,,6105,10,165
472,2.26,57,51690.0,1058032,15.0,Civitavecchia,,8189,12,535
473,1.38,73,18174.0,1058097,7.0,Santa marinella,,4524,8,512
474,2.24,57,51690.0,1058032,8.0,Civitavecchia,,8766,12,459
475,2.26,57,51690.0,1058032,14.0,Civitavecchia,,11855,13,769
476,4.1,1202,6831.0,1001219,11.0,Roma,Giuliano-Dalmata,5539,8,129
477,2.0,553,40898.0,1058065,13.0,Monterotondo,,7167,12,283
478,0.54,553,40898.0,1058065,19.0,Monterotondo,,6827,10,130
479,2.69,553,40898.0,1058065,14.0,Monterotondo,,6517,12,270
480,8.1,912,617.0,1000544,15.0,Roma,Pietralata,6740,17,102
481,3.44,1090,2328.0,1001035,14.0,Roma,Casal Morena,7387,13,75
482,2.64,606,8704.0,1058123,15.0,Ciampino,,6691,15,198
483,2.41,606,8704.0,1058123,16.0,Ciampino,,3328,9,384
484,1.29,1090,2328.0,1001035,16.0,Roma,Casal Morena,966,3,152
485,1.66,713,3006.0,1000129,16.0,Roma,Esquilino,16800,29,783
486,6.48,912,617.0,1000544,17.0,Roma,Pietralata,6350,18,411
487,0.63,1219,4764.0,1001609,11.0,Roma,Gianicolense,7133,14,2497
488,2.51,323,3590.0,1001824,11.0,Roma,Aurelio,5677,12,50
489,1.68,1156,8332.0,1001114,17.0,Roma,Ardeatino,6178,15,108
490,0.91,340,1103.0,1001833,19.0,Roma,Aurelio,17900,14,143
491,1.16,376,6911.0,1001918,8.0,Roma,Ottavia,5762,9,3155
492,5.75,1218,8694.0,1001226,10.0,Roma,Mezzocammino,4610,8,139
493,1.99,352,1005.0,1001852,13.0,Roma,Aurelio,17600,15,76
494,3.48,624,4883.0,1001031,15.0,Roma,Appio Claudio,6405,10,2072
495,1.83,1135,3833.0,1001608,16.0,Roma,Gianicolense,2957,13,28
496,0.41,624,4883.0,1001031,20.0,Roma,Appio Claudio,10900,22,104
497,3.15,108,2537.0,1000930,13.0,Roma,Appio-Latino,14175,25,4634
498,4.09,39,3422.0,1058129,17.0,FRASCATI,,9114,16,184
499,2.18,685,3211.0,1000946,10.0,Roma,Appio-Latino,4214,13,213
500,1.01,1031,6907.0,1000905,8.0,Roma,Tuscolano,2442,10,539
501,1.01,1031,6907.0,1000905,9.0,Roma,Tuscolano,8957,15,632
502,5.19,211,771.0,1000915,14.0,Roma,Appio-Latino,750,4,280
503,1.79,118,2234.0,1000950,14.0,Roma,Appio-Latino,1775,9,118
504,1.56,685,3211.0,1000946,15.0,Roma,Appio-Latino,5080,15,474
505,1.59,776,1884.0,1000280,9.0,Roma,Trieste,3400,8,339
506,2.16,636,3240.0,1000927,11.0,Roma,Appio-Latino,3314,10,340
507,1.56,685,3211.0,1000946,12.0,Roma,Appio-Latino,9280,16,8
508,2.15,304,2325.0,1001809,16.0,Roma,Trionfale,15320,17,80
509,3.84,730,1563.0,1000164,13.0,Roma,Trastevere,8116,23,299
510,0.23,359,4324.0,1001908,23.0,Roma,Primavalle,6600,15,562
511,0.43,193,2324.0,1001823,0.0,Roma,Trionfale,3200,9,1
512,4.34,29,4146.0,1001917,13.0,Roma,Trionfale,3072,8,360
513,26.02,988,269.0,1000808,10.0,Roma,Torre Gaia,9257,14,258
514,0.96,120,1046.0,1000852,11.0,Roma,Torre Angela,8400,14,44
515,3.91,1152,5882.0,1001108,16.0,Roma,Ostiense,3765,12,1269
516,1.91,120,1046.0,1000852,20.0,Roma,Torre Angela,18550,24,92
517,1.41,1201,4256.0,1001218,4.0,Roma,Fonte Ostiense,17950,26,579
518,1.01,77,48715.0,1058117,5.0,Ardea,,17538,23,1022
519,2.82,1201,4256.0,1001218,5.0,Roma,Fonte Ostiense,9200,24,487
520,3.67,530,5716.0,1058042,5.0,Genazzano,,4823,9,548
521,7.69,515,20924.0,1058034,7.0,Colleferro,,14347,14,1022
522,7.46,515,20924.0,1058034,10.0,Colleferro,,17501,16,762
523,10.18,515,20924.0,1058034,8.0,Colleferro,,13057,13,802
524,47.62,252,21.0,1000475,10.0,Roma,Castel Giubileo,46900,40,3
525,1.91,1002,7324.0,1000821,9.0,Roma,Torre Angela,7021,11,158
526,4.77,1021,2727.0,1000850,9.0,Roma,Torre Angela,7261,12,172
527,1.43,208,7014.0,1000816,10.0,Roma,Torre Angela,8120,14,47
528,2.71,990,4793.0,1000809,8.0,Roma,Torrenova,3392,8,444
529,2.93,1021,2727.0,1000850,10.0,Roma,Torre Angela,8900,15,4075
530,1.64,1002,7324.0,1000821,10.0,Roma,Torre Angela,5858,11,301
531,7.6,748,789.0,1000212,12.0,Roma,Pinciano,8616,9,987
532,4.24,668,2833.0,1000130,16.0,Roma,Esquilino,10766,27,2954
533,0.27,880,3717.0,1000519,17.0,Roma,Pietralata,10900,31,10
534,3.5,75,9139.0,1058102,15.0,Segni,,3146,7,245
535,2.52,75,9139.0,1058102,14.0,Segni,,3982,8,275
536,95.24,252,21.0,1000475,9.0,Roma,Castel Giubileo,12350,20,4
537,2.67,181,61346.0,1058079,5.0,Pomezia,,10483,17,561
538,1.54,77,48715.0,1058117,17.0,Ardea,,11953,14,325
539,2.34,1153,8993.0,1001109,16.0,Roma,Ostiense,5909,13,337
540,238.1,252,21.0,1000475,5.0,Roma,Castel Giubileo,28720,33,598
541,0.81,880,3717.0,1000519,15.0,Roma,Pietralata,3466,13,66
542,6.88,559,6537.0,1058073,6.0,Olevano romano,,3200,6,592
543,3.61,502,2768.0,1058012,8.0,Bellegra,,1400,4,231
544,2.6,559,6537.0,1058073,9.0,Olevano romano,,3535,7,305
545,11.66,515,20924.0,1058034,13.0,Colleferro,,20508,21,1064
546,1.5,612,6003.0,1001519,16.0,Roma,Gianicolense,11622,20,98
547,2.31,358,8216.0,1001901,6.0,Roma,Trionfale,4300,10,574
548,1.56,685,3211.0,1000946,6.0,Roma,Appio-Latino,6100,24,684
549,27.59,779,145.0,1000302,9.0,Roma,Nomentano,10825,20,248
550,3.39,153,886.0,1001726,15.0,Roma,Prati,3133,15,169
551,4.66,375,2147.0,1001925,17.0,Roma,Trionfale,4200,14,168
552,2.9,758,2415.0,1000257,11.0,Roma,Salario,6028,17,563
553,25.64,731,78.0,1000175,13.0,Roma,Castro Pretorio,1350,7,163
554,5.59,375,2147.0,1001925,16.0,Roma,Trionfale,9916,20,2326
555,2.56,358,8216.0,1001901,17.0,Roma,Trionfale,11919,20,441
556,2.79,375,2147.0,1001925,19.0,Roma,Trionfale,2750,7,62
557,6.55,1230,2139.0,1001707,5.0,Roma,Della Vittoria,10028,32,378
558,2.01,793,3474.0,1000320,6.0,Roma,Nomentano,6500,21,533
559,7.29,1255,1234.0,1001703,11.0,Roma,Prati,12611,23,234
560,3.68,60,544.0,1000213,16.0,Roma,Trieste,4500,17,217
561,2.79,375,2147.0,1001925,18.0,Roma,Trionfale,8366,18,34
562,1.51,59,23123.0,1058043,5.0,Genzano di roma,,3500,8,467
563,1.69,59,23123.0,1058043,6.0,Genzano di roma,,4384,9,300
564,1.51,59,23123.0,1058043,11.0,Genzano di roma,,5260,10,153
565,1.64,59,23123.0,1058043,12.0,Genzano di roma,,4378,10,275
566,2.38,59,23123.0,1058043,15.0,Genzano di roma,,6127,12,174
567,3.24,45,18187.0,1058009,16.0,Ariccia,,5598,12,705
568,1.21,59,23123.0,1058043,9.0,Genzano di roma,,7132,12,198
569,1.12,59,23123.0,1058043,10.0,Genzano di roma,,5892,10,130
570,1.07,557,1862.0,1058070,10.0,Nemi,,350,2,5
571,1.3,59,23123.0,1058043,13.0,Genzano di roma,,5006,10,254
572,3.19,45,18187.0,1058009,15.0,Ariccia,,8667,18,948
573,1.47,59,23123.0,1058043,17.0,Genzano di roma,,8505,14,131
574,54.05,770,37.0,1000260,18.0,Roma,Trieste,2100,5,2343
575,1.61,833,3735.0,1000460,7.0,Roma,Val Melaina,4300,10,185
576,21.69,238,415.0,1001743,12.0,Roma,Della Vittoria,6244,17,76
577,1.44,742,2777.0,1000205,12.0,Roma,Parioli,17625,23,100
578,10.22,755,587.0,1000218,14.0,Roma,Parioli,3933,18,104
579,1.55,217,4519.0,1000485,7.0,Roma,Monte Sacro,10442,17,809
580,1.08,800,3690.0,1000405,7.0,Roma,Val Melaina,1975,6,10
581,5.35,833,3735.0,1000460,8.0,Roma,Val Melaina,2520,6,295
582,3.73,855,2684.0,1000479,7.0,Roma,Val Melaina,4140,13,451
583,3.75,833,3735.0,1000460,10.0,Roma,Val Melaina,6585,12,243
584,42.55,757,188.0,1000219,12.0,Roma,Parioli,1975,6,55
585,2.53,583,1976.0,1000242,14.0,Roma,Parioli,5720,22,49
586,2.68,833,3735.0,1000460,18.0,Roma,Val Melaina,4040,10,225
587,27.03,770,37.0,1000260,23.0,Roma,Trieste,2400,6,297
588,1.61,1103,1864.0,1001710,6.0,Roma,Della Vittoria,2933,9,173
589,1.22,363,2453.0,1001907,6.0,Roma,Trionfale,4400,12,5
590,2.19,151,1370.0,1000319,13.0,Roma,Nomentano,4133,15,254
591,1.91,412,1571.0,1002002,13.0,Roma,Tor di Quinto,5300,15,100
592,2.48,976,1614.0,1001709,15.0,Roma,Della Vittoria,2750,10,45
593,3.27,746,3363.0,1000206,16.0,Roma,Flaminio,9872,17,182
594,2.04,363,2453.0,1001907,16.0,Roma,Trionfale,2480,10,141
595,3.65,258,1917.0,1001904,18.0,Roma,Della Vittoria,7742,20,325
596,0.58,1221,8572.0,1001939,18.0,Roma,Della Vittoria,1820,5,348
597,1.22,363,2453.0,1001907,21.0,Roma,Trionfale,6533,15,160
598,1.63,363,2453.0,1001907,8.0,Roma,Trionfale,3850,11,2827
599,1.49,368,3362.0,1001910,12.0,Roma,Primavalle,8080,16,351
600,1.36,751,2198.0,1000226,12.0,Roma,Flaminio,5300,15,308
601,3.22,362,4659.0,1001906,16.0,Roma,Trionfale,7026,18,2358
602,2.04,363,2453.0,1001907,17.0,Roma,Trionfale,18300,19,179
603,1.09,808,3684.0,1000419,11.0,Roma,Casal Boccone,3725,11,446
604,7.01,302,2283.0,1001807,8.0,Roma,Aurelio,12468,17,1549
605,1.78,368,3362.0,1001910,15.0,Roma,Primavalle,11216,23,643
606,2.52,389,4373.0,1001932,17.0,Roma,Primavalle,3318,9,124
607,1.17,1221,8572.0,1001939,17.0,Roma,Della Vittoria,11450,17,333
608,7.04,430,710.0,1002012,19.0,Roma,Grottarossa,4300,8,72
609,1.37,332,2190.0,1001919,19.0,Roma,Della Vittoria,12766,14,34
610,0.66,738,4516.0,1000203,20.0,Roma,Pinciano,6600,12,168
611,0.82,363,2453.0,1001907,23.0,Roma,Trionfale,9800,18,198
612,7.85,1125,382.0,1001508,21.0,Roma,Portuense,4933,15,419
613,3.57,337,2799.0,1001835,14.0,Roma,Aurelio,4900,12,513
614,2.0,104,2500.0,1000470,12.0,Roma,Monte Sacro,12040,21,520
615,2.16,1052,5560.0,1001003,16.0,Roma,Don Bosco,4250,15,108
616,0.85,831,4691.0,1000474,12.0,Roma,Monte Sacro,20075,33,1394
617,1.2,104,2500.0,1000470,14.0,Roma,Monte Sacro,2066,12,35
618,3.7,214,3513.0,1001615,6.0,Roma,Gianicolense,4230,18,2540
619,0.78,1319,10200.0,1001504,17.0,Roma,Portuense,8675,18,280
620,2.16,338,3241.0,1001836,16.0,Roma,Primavalle,3271,10,121
621,2.87,72,8699.0,1058103,6.0,Subiaco,,6480,9,1488
622,2.87,72,8699.0,1058103,7.0,Subiaco,,5780,9,455
623,1.84,72,8699.0,1058103,8.0,Subiaco,,5043,11,182
624,3.68,72,8699.0,1058103,14.0,Subiaco,,5093,9,128
625,3.33,72,8699.0,1058103,16.0,Subiaco,,10065,15,246
626,1.95,72,8699.0,1058103,17.0,Subiaco,,4588,10,44
627,1.61,72,8699.0,1058103,5.0,Subiaco,,15357,18,716
628,2.99,72,8699.0,1058103,11.0,Subiaco,,5242,10,343
629,3.1,72,8699.0,1058103,13.0,Subiaco,,8355,14,141
630,3.1,72,8699.0,1058103,10.0,Subiaco,,2729,6,177
631,3.33,72,8699.0,1058103,15.0,Subiaco,,8765,13,200
632,0.29,199,6865.0,1001950,7.0,Roma,Primavalle,9100,14,8
633,5.44,340,1103.0,1001833,8.0,Roma,Aurelio,6016,12,213
634,1.57,1135,3833.0,1001608,9.0,Roma,Gianicolense,3750,9,469
635,0.58,199,6865.0,1001950,13.0,Roma,Primavalle,6325,12,95
636,3.96,813,2021.0,1000418,17.0,Roma,Casal Boccone,7737,15,123
637,1.47,507,2040.0,1000481,18.0,Roma,Monte Sacro Alto,3900,8,928
638,2.03,818,1475.0,1000427,18.0,Roma,Castel Giubileo,24700,24,150
639,1.46,865,1372.0,1000491,20.0,Roma,Casal Boccone,5800,10,125
640,0.49,507,2040.0,1000481,21.0,Roma,Monte Sacro Alto,3600,8,48
641,0.17,197,11876.0,1001618,22.0,Roma,Castel di Guido,22650,20,121
642,0.76,197,11876.0,1001618,17.0,Roma,Castel di Guido,7466,13,192
643,0.35,98,2880.0,1000252,4.0,Roma,Trieste,32300,29,620
644,1.6,197,11876.0,1001618,5.0,Roma,Castel di Guido,23868,31,687
645,1.17,392,6838.0,1001933,6.0,Roma,Primavalle,10650,19,1032
646,0.63,834,4769.0,1000442,10.0,Roma,Castel Giubileo,8833,10,147
647,0.41,665,7401.0,1058093,10.0,Sacrofano,,4433,7,6
648,0.84,33,4749.0,1002018,10.0,Roma,Prima Porta,2825,5,28
649,1.35,520,5171.0,1058063,15.0,Montelibretti,,17385,18,995
650,96.65,988,269.0,1000808,5.0,Roma,Torre Gaia,17407,26,576
651,0.78,805,5097.0,1000532,16.0,Roma,Collatino,11400,27,328
652,2.65,902,11681.0,1000533,16.0,Roma,Collatino,6638,20,779
653,5.16,948,5625.0,1000707,16.0,Roma,Alessandrino,4286,13,232
654,0.59,805,5097.0,1000532,19.0,Roma,Collatino,6466,14,262
655,2.58,551,8523.0,1058064,6.0,Monte porzio cato,,5500,13,322
656,1.24,495,52335.0,1058007,5.0,Anzio,,7849,14,957
657,2.62,495,52335.0,1058007,16.0,Anzio,,5486,9,574
658,0.48,495,52335.0,1058007,4.0,Anzio,,16248,21,695
659,1.34,495,52335.0,1058007,12.0,Anzio,,5374,9,196
660,2.14,495,52335.0,1058007,17.0,Anzio,,6247,10,159
661,4.68,1230,2139.0,1001707,12.0,Roma,Della Vittoria,2470,9,61
662,1.03,936,1945.0,1000730,4.0,Roma,Tor Sapienza,15100,18,670
663,285.71,956,42.0,1000724,5.0,Roma,Tor Sapienza,11550,14,478
664,3.2,1232,2185.0,1001243,13.0,Roma,Torrino,7557,17,365
665,4.33,1190,5309.0,1001212,16.0,Roma,Torrino,4169,12,184
666,1.61,279,3100.0,1000734,4.0,Roma,Tor Sapienza,10800,16,519
667,1.32,1190,5309.0,1001212,13.0,Roma,Torrino,6257,14,989
668,6.25,1187,480.0,1001207,15.0,Roma,Europa,5266,18,103
669,238.1,956,42.0,1000724,4.0,Roma,Tor Sapienza,12630,20,799
670,12.54,293,558.0,1001242,14.0,Roma,Torrino,6385,17,255
671,2.95,462,677.0,1002045,17.0,Roma,Labaro,2150,5,85
672,1.63,298,2452.0,1002054,7.0,Roma,Tor di Quinto,3775,12,4
673,1.18,93,31441.0,1058122,10.0,Fonte Nuova,,4259,8,142
674,1.49,93,31441.0,1058122,13.0,Fonte Nuova,,6831,13,226
675,1.59,93,31441.0,1058122,14.0,Fonte Nuova,,4352,11,417
676,1.49,93,31441.0,1058122,15.0,Fonte Nuova,,5151,15,125
677,3.27,22,87039.0,1058047,15.0,Guidonia montecel,,5904,12,241
678,3.13,22,87039.0,1058047,16.0,Guidonia montecel,,7518,14,163
679,1.84,93,31441.0,1058122,16.0,Fonte Nuova,,5427,14,197
680,1.97,77,48715.0,1058117,10.0,Ardea,,16201,18,249
681,666.67,103,3.0,1000445,12.0,Roma,Castel Giubileo,44550,41,40
682,1.46,491,23309.0,1058059,8.0,Mentana,,4011,7,164
683,0.9,491,23309.0,1058059,10.0,Mentana,,5885,10,118
684,1.08,93,31441.0,1058122,11.0,Fonte Nuova,,7352,13,190
685,76.92,778,26.0,1000330,8.0,Roma,Tiburtino,6350,20,431
686,0.26,644,3907.0,1000301,10.0,Roma,Nomentano,3100,18,116
687,85.71,257,35.0,1000311,15.0,Roma,Nomentano,2066,10,102
688,1.7,764,589.0,1000245,16.0,Roma,Pinciano,1800,10,12
689,2.3,644,3907.0,1000301,17.0,Roma,Nomentano,5722,18,96
690,5.3,689,944.0,1000522,6.0,Roma,Ponte Mammolo,8400,21,785
691,4.24,689,944.0,1000522,16.0,Roma,Ponte Mammolo,18000,26,151
692,2.05,644,3907.0,1000301,18.0,Roma,Nomentano,5487,15,130
693,21.51,696,186.0,1000123,18.0,Roma,Testaccio,10125,35,546
694,1.02,644,3907.0,1000301,21.0,Roma,Nomentano,5475,14,76
695,5.0,27,400.0,1000173,4.0,Roma,Ludovisi,27450,58,756
696,0.52,1027,3866.0,1000861,15.0,Roma,Torre Angela,11800,46,487
697,1.29,1027,3866.0,1000861,10.0,Roma,Torre Angela,5960,13,518
698,1.8,109,6123.0,1002038,16.0,Roma,Isola Farnese,3036,8,2591
699,2.1,82,52937.0,1058111,9.0,Velletri,,5204,9,167
700,2.14,524,15424.0,1058036,5.0,Fiano romano,,13609,16,429
701,1.88,524,15424.0,1058036,8.0,Fiano romano,,8534,12,407
702,5.16,850,969.0,1000467,9.0,Roma,Castel Giubileo,10040,10,848
703,1.41,42,10644.0,1058018,10.0,Capena,,5453,8,36
704,1.3,524,15424.0,1058036,10.0,Fiano romano,,23715,19,86
705,2.01,524,15424.0,1058036,11.0,Fiano romano,,10993,12,1320
706,0.13,524,15424.0,1058036,23.0,Fiano romano,,26250,30,462
707,1.95,524,15424.0,1058036,14.0,Fiano romano,,17873,20,156
708,1.23,524,15424.0,1058036,9.0,Fiano romano,,15921,14,1737
709,0.06,524,15424.0,1058036,22.0,Fiano romano,,26300,31,451
710,2.52,841,1985.0,1000564,17.0,Roma,Pietralata,2700,9,77
711,0.5,841,1985.0,1000564,6.0,Roma,Pietralata,500,3,2
712,1.1,1019,4564.0,1000843,5.0,Roma,Borghesiana,1820,6,588
713,0.71,974,5633.0,1000818,5.0,Roma,Torre Angela,1175,4,14
714,1.42,974,5633.0,1000818,15.0,Roma,Torre Angela,3637,10,90
715,2.71,1032,5158.0,1000863,16.0,Roma,Borghesiana,5921,16,198
716,1.55,1032,5158.0,1000863,17.0,Roma,Borghesiana,2475,7,157
717,2.2,154,6371.0,1000842,5.0,Roma,Borghesiana,3414,8,222
718,0.63,221,6398.0,1000603,5.0,Roma,Prenestino-Labicano,7300,23,742
719,230.77,763,39.0,1000333,5.0,Roma,Tiburtino,11522,32,1391
720,1.09,221,6398.0,1000603,15.0,Roma,Prenestino-Labicano,3500,17,451
721,0.54,1025,3732.0,1000943,16.0,Roma,Tuscolano,2750,12,1
722,0.82,87,6082.0,1000824,9.0,Roma,Borghesiana,4540,10,389
723,2.81,639,1423.0,1001547,11.0,Roma,Portuense,4625,12,8
724,2.71,1032,5158.0,1000863,9.0,Roma,Borghesiana,2792,6,153
725,2.05,1035,2437.0,1000866,9.0,Roma,Borghesiana,9840,14,9
726,2.49,974,5633.0,1000818,10.0,Roma,Torre Angela,6950,12,312
727,0.39,1032,5158.0,1000863,18.0,Roma,Borghesiana,6300,13,116
728,3.26,960,1842.0,1000723,5.0,Roma,Alessandrino,3783,14,481
