,counts,index_zmu,POP_TOT_ZMU,zmu,hr,day,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
8630,0.22,579,4516.0,1058098,9.0,2022-10-20,Sant'angelo roman,,12100.0,16.0,1.0
8631,0.35,58,5743.0,1058040,20.0,2022-10-20,Gallicano nel laz,,29400.0,29.0,153.0
8632,1.85,1010,2157.0,1000837,15.0,2022-10-20,Roma,Torre Angela,7150.0,13.0,151.0
8633,1.37,214,3659.0,1001615,8.0,2022-10-20,Roma,Gianicolense,2380.0,9.0,5024.0
8634,30.3,1128,66.0,1001522,6.0,2022-10-20,Roma,Ponte Galeria,11400.0,24.0,259.0
8635,5.75,246,174.0,1001730,19.0,2022-10-20,Roma,Della Vittoria,4200.0,11.0,233.0
8636,3.13,373,319.0,1000615,20.0,2022-10-20,Roma,Tiburtino,10800.0,24.0,4.0
8637,2.72,236,367.0,1001711,23.0,2022-10-20,Roma,Della Vittoria,10200.0,22.0,212.0
8638,0.5,681,3983.0,1000402,15.0,2022-10-20,Roma,Monte Sacro,2100.0,12.0,207.0
8639,3.72,60,538.0,1000213,15.0,2022-10-20,Roma,Trieste,2900.0,10.0,7.0
8640,0.53,869,1871.0,1000549,17.0,2022-10-20,Roma,Ponte Mammolo,6300.0,38.0,72.0
8641,19.35,1126,155.0,1001510,5.0,2022-10-20,Roma,Portuense,12833.0,17.0,1238.0
8642,0.91,1158,3302.0,1001118,16.0,2022-10-20,Roma,Ardeatino,4833.0,11.0,279.0
8643,0.26,116,11456.0,1000826,18.0,2022-10-20,Roma,Lunghezza,11566.0,11.0,77.0
8644,0.68,1018,1470.0,1000848,22.0,2022-10-20,Roma,Acqua Vergine,24900.0,18.0,214.0
8645,3.22,866,932.0,1000570,13.0,2022-10-20,Roma,Settecamini,14433.0,15.0,69.0
8646,0.57,534,1769.0,1000932,17.0,2022-10-20,Roma,Appio-Latino,7400.0,19.0,643.0
8647,0.93,450,1075.0,1000903,19.0,2022-10-20,Roma,Tuscolano,400.0,5.0,101.0
8648,3.25,293,615.0,1001242,14.0,2022-10-20,Roma,Torrino,6750.0,19.0,283.0
8649,0.42,499,2402.0,1001636,5.0,2022-10-20,Roma,Portuense,18600.0,89.0,2765.0
8650,6.45,1065,465.0,1001014,4.0,2022-10-20,Roma,Appio Claudio,23400.0,27.0,627.0
8651,0.91,1041,1096.0,1000929,6.0,2022-10-20,Roma,Tuscolano,1900.0,4.0,11.0
8652,0.92,804,4357.0,1000407,14.0,2022-10-20,Roma,Monte Sacro Alto,175.0,1.0,10.0
8653,1.13,851,1767.0,1000469,8.0,2022-10-20,Roma,Casal Boccone,100.0,1.0,544.0
8654,1.42,1043,1409.0,1000463,7.0,2022-10-20,Roma,Monte Sacro Alto,10750.0,22.0,8.0
8655,1.42,1043,1409.0,1000463,8.0,2022-10-20,Roma,Monte Sacro Alto,150.0,0.0,3.0
8656,2.38,262,2100.0,1000437,8.0,2022-10-20,Roma,Monte Sacro Alto,1100.0,4.0,223.0
8657,4.24,863,1178.0,1000490,9.0,2022-10-20,Roma,Monte Sacro Alto,1480.0,3.0,15.0
8658,1.15,804,4357.0,1000407,9.0,2022-10-20,Roma,Monte Sacro Alto,1600.0,3.0,265.0
8659,0.93,789,2146.0,1000409,9.0,2022-10-20,Roma,Monte Sacro Alto,1050.0,3.0,6.0
8660,0.47,789,2146.0,1000409,10.0,2022-10-20,Roma,Monte Sacro Alto,0.0,0.0,3.0
8661,3.41,828,1757.0,1000458,10.0,2022-10-20,Roma,Monte Sacro,5050.0,7.0,11.0
8662,1.14,556,1758.0,1000400,10.0,2022-10-20,Roma,Monte Sacro,2400.0,7.0,33.0
8663,2.28,828,1757.0,1000458,11.0,2022-10-20,Roma,Monte Sacro,2525.0,8.0,260.0
8664,0.93,789,2146.0,1000409,11.0,2022-10-20,Roma,Monte Sacro Alto,100.0,0.0,12.0
8665,1.86,789,2146.0,1000409,12.0,2022-10-20,Roma,Monte Sacro Alto,100.0,0.0,12.0
8666,1.9,262,2100.0,1000437,13.0,2022-10-20,Roma,Monte Sacro Alto,325.0,1.0,30.0
8667,4.98,458,201.0,1000408,13.0,2022-10-20,Roma,Monte Sacro Alto,0.0,0.0,5.0
8668,1.38,804,4357.0,1000407,13.0,2022-10-20,Roma,Monte Sacro Alto,1383.0,4.0,10.0
8669,0.49,399,8143.0,1001935,6.0,2022-10-20,Roma,Ottavia,3000.0,7.0,230.0
8670,27.4,178,73.0,1001923,10.0,2022-10-20,Roma,La Storta,13000.0,25.0,53.0
8671,0.37,399,8143.0,1001935,12.0,2022-10-20,Roma,Ottavia,13066.0,14.0,76.0
8672,13.7,178,73.0,1001923,14.0,2022-10-20,Roma,La Storta,14100.0,34.0,67.0
8673,0.16,744,6189.0,1001415,17.0,2022-10-20,Fiumicino,,11100.0,17.0,132.0
8674,0.89,579,4516.0,1058098,11.0,2022-10-20,Sant'angelo roman,,7150.0,11.0,89.0
8675,0.44,579,4516.0,1058098,5.0,2022-10-20,Sant'angelo roman,,4150.0,9.0,476.0
8676,0.66,579,4516.0,1058098,14.0,2022-10-20,Sant'angelo roman,,5466.0,8.0,216.0
8677,6.76,1119,296.0,1000494,14.0,2022-10-20,Roma,Casal Boccone,11400.0,13.0,26.0
8678,2.37,865,1265.0,1000491,14.0,2022-10-20,Roma,Casal Boccone,9133.0,23.0,10.0
8679,0.29,1002,6904.0,1000821,11.0,2022-10-20,Roma,Torre Angela,3150.0,5.0,28.0
8680,1.31,650,761.0,1058083,18.0,2022-10-20,Riofreddo,,3400.0,6.0,173.0
8681,1.47,1151,4766.0,1001111,6.0,2022-10-20,Roma,Ostiense,4657.0,13.0,871.0
8682,1.42,598,1406.0,1001638,15.0,2022-10-20,Roma,Gianicolense,4600.0,11.0,92.0
8683,1.78,157,1124.0,1001541,16.0,2022-10-20,Roma,Portuense,5800.0,30.0,13.0
8684,0.16,620,6445.0,1001048,6.0,2022-10-20,Roma,Torre Maura,7300.0,15.0,7.0
8685,0.71,405,1415.0,1000235,8.0,2022-10-20,Roma,Trieste,1300.0,3.0,10.0
8686,10.99,731,182.0,1000175,14.0,2022-10-20,Roma,Castro Pretorio,3850.0,15.0,130.0
8687,1.46,97,1369.0,1000189,15.0,2022-10-20,Roma,Sallustiano,1450.0,8.0,313.0
8688,1.56,1228,1281.0,1000216,16.0,2022-10-20,Roma,Trieste,12450.0,30.0,234.0
8689,1.37,1123,5831.0,1001122,14.0,2022-10-20,Roma,Ardeatino,2825.0,11.0,257.0
8690,2.25,516,887.0,1000906,21.0,2022-10-20,Roma,Tuscolano,450.0,3.0,156.0
8691,0.61,1039,3294.0,1000919,6.0,2022-10-20,Roma,Appio-Latino,12250.0,30.0,351.0
8692,2.71,210,1109.0,1000204,13.0,2022-10-20,Roma,Pinciano,14166.0,27.0,208.0
8693,0.56,636,3545.0,1000927,15.0,2022-10-20,Roma,Appio-Latino,10350.0,33.0,155.0
8694,2.54,543,786.0,1058055,20.0,2022-10-20,Marano equo,,39600.0,36.0,1684.0
8695,0.06,73,17267.0,1058097,18.0,2022-10-20,Santa marinella,,3300.0,7.0,70.0
8696,0.58,529,3460.0,1058046,6.0,2022-10-20,GROTTAFERRATA,,3300.0,11.0,39.0
8697,0.24,1028,4087.0,1000855,12.0,2022-10-20,Roma,Borghesiana,19700.0,35.0,19.0
8698,1.36,752,2198.0,1000223,13.0,2022-10-20,Roma,Pinciano,3166.0,12.0,468.0
8699,1.56,799,1280.0,1000404,14.0,2022-10-20,Roma,Val Melaina,7950.0,25.0,244.0
8700,0.42,697,2401.0,1000131,15.0,2022-10-20,Roma,Monti,2500.0,12.0,516.0
8701,0.17,349,5802.0,1001845,16.0,2022-10-20,Roma,Aurelio,2900.0,15.0,364.0
8702,1.52,1184,1316.0,1001205,3.0,2022-10-20,Roma,Europa,29900.0,31.0,818.0
8703,0.56,583,1780.0,1000242,17.0,2022-10-20,Roma,Parioli,51700.0,52.0,102.0
8704,0.38,1304,2632.0,1001351,21.0,2022-10-20,Roma,Casal Palocco,51400.0,43.0,196.0
8705,10.1,888,99.0,1000516,12.0,2022-10-20,Roma,Tor Cervara,45600.0,56.0,15.0
8706,0.96,928,1039.0,1000610,17.0,2022-10-20,Roma,Collatino,2400.0,12.0,20.0
8707,1.9,867,1053.0,1000502,18.0,2022-10-20,Roma,Collatino,1800.0,5.0,36.0
8708,0.74,1091,1348.0,1001038,4.0,2022-10-20,Roma,Torrenova,8400.0,13.0,669.0
8709,0.62,1088,4870.0,1001034,12.0,2022-10-20,Roma,Torrenova,1833.0,4.0,373.0
8710,0.46,1032,4363.0,1000863,13.0,2022-10-20,Roma,Borghesiana,9000.0,17.0,25.0
8711,12.45,1129,241.0,1001524,10.0,2022-10-20,Roma,Ponte Galeria,19266.0,18.0,272.0
8712,0.8,1246,2503.0,1001265,7.0,2022-10-20,Roma,Castel di Decima,4400.0,9.0,369.0
8713,0.25,55,8035.0,1058024,12.0,2022-10-20,Castelnuovo di po,,7800.0,10.0,1654.0
8714,0.37,822,5414.0,1000441,12.0,2022-10-20,Roma,Castel Giubileo,15900.0,20.0,153.0
8715,0.16,1048,6400.0,1001625,4.0,2022-10-20,Roma,Gianicolense,21400.0,41.0,793.0
8716,1.34,1325,5983.0,1001603,14.0,2022-10-20,Roma,Gianicolense,3100.0,10.0,310.0
8717,0.24,1219,4182.0,1001609,15.0,2022-10-20,Roma,Gianicolense,3600.0,17.0,1.0
8718,0.24,1219,4182.0,1001609,16.0,2022-10-20,Roma,Gianicolense,1400.0,7.0,60.0
8719,0.59,397,3395.0,1001527,18.0,2022-10-20,Roma,Portuense,4750.0,13.0,531.0
8720,4.39,461,228.0,1002049,18.0,2022-10-20,Roma,Tor di Quinto,8000.0,9.0,83.0
8721,2.18,168,1375.0,1001940,20.0,2022-10-20,Roma,Trionfale,3566.0,8.0,106.0
8722,1.55,632,1940.0,1001214,10.0,2022-10-20,Roma,Torrino,866.0,2.0,1311.0
8723,0.71,140,1415.0,1001261,10.0,2022-10-20,Roma,Torrino,1400.0,3.0,9.0
8724,1.07,866,932.0,1000570,6.0,2022-10-20,Roma,Settecamini,3800.0,11.0,611.0
8725,1.07,866,932.0,1000570,9.0,2022-10-20,Roma,Settecamini,2000.0,4.0,15.0
8726,1.07,866,932.0,1000570,11.0,2022-10-20,Roma,Settecamini,1500.0,4.0,29.0
8727,0.14,1134,7071.0,1001607,1.0,2022-10-20,Roma,Gianicolense,5100.0,10.0,504.0
8728,0.45,1315,2229.0,1001516,1.0,2022-10-20,Roma,Magliana Vecchia,6300.0,8.0,4.0
8729,0.27,327,3675.0,1001834,11.0,2022-10-20,Roma,Primavalle,12700.0,24.0,546.0
8730,1.02,290,982.0,1000835,22.0,2022-10-20,Roma,Lunghezza,25000.0,19.0,191.0
8731,0.4,1311,2517.0,1001358,11.0,2022-10-20,Roma,Castel Fusano,39300.0,72.0,268.0
8732,0.12,1286,8501.0,1001335,12.0,2022-10-20,Roma,Lido di Ostia Ponente,11400.0,21.0,2.0
8733,0.44,1270,4543.0,1001314,17.0,2022-10-20,Roma,Lido di Ostia Ponente,1450.0,4.0,13.0
8734,0.12,1286,8501.0,1001335,17.0,2022-10-20,Roma,Lido di Ostia Ponente,1200.0,4.0,24.0
8735,0.29,608,3447.0,1058124,8.0,2022-10-20,Ciampino,,3400.0,11.0,840.0
8736,0.29,608,3447.0,1058124,19.0,2022-10-20,Ciampino,,8200.0,11.0,157.0
8737,3.04,1086,329.0,1001033,22.0,2022-10-20,Roma,Torre Maura,5900.0,9.0,151.0
8738,0.33,1079,6032.0,1001024,22.0,2022-10-20,Roma,Casal Morena,16700.0,26.0,87.0
8739,0.12,606,8286.0,1058123,22.0,2022-10-20,Ciampino,,16900.0,32.0,3.0
8740,2.1,9,477.0,1000832,5.0,2022-10-20,Roma,Torre Gaia,7700.0,22.0,852.0
8741,0.44,929,4556.0,1000616,15.0,2022-10-20,Roma,Prenestino-Labicano,3250.0,10.0,170.0
8742,1.13,33,3538.0,1002018,14.0,2022-10-20,Roma,Prima Porta,3275.0,5.0,86.0
8743,1.64,481,4265.0,1002060,16.0,2022-10-20,Roma,Prima Porta,1642.0,4.0,156.0
8744,0.57,534,1769.0,1000932,12.0,2022-10-20,Roma,Appio-Latino,6500.0,26.0,1070.0
8745,0.16,1099,6411.0,1001501,20.0,2022-10-20,Roma,Portuense,5900.0,15.0,426.0
8746,0.91,125,2203.0,1000322,9.0,2022-10-20,Roma,Tiburtino,300.0,2.0,470.0
8747,0.26,370,3901.0,1000309,9.0,2022-10-20,Roma,Tiburtino,400.0,2.0,14.0
8748,0.51,370,3901.0,1000309,10.0,2022-10-20,Roma,Tiburtino,1600.0,5.0,7.0
8749,0.19,569,15655.0,1058086,11.0,2022-10-20,Rocca di papa,,5566.0,11.0,6.0
8750,0.13,569,15655.0,1058086,13.0,2022-10-20,Rocca di papa,,16150.0,45.0,273.0
8751,0.4,1062,7540.0,1001115,17.0,2022-10-20,Roma,Ardeatino,4700.0,14.0,2419.0
8752,4.19,1237,954.0,1001349,13.0,2022-10-20,Roma,Acilia Sud,8550.0,15.0,261.0
8753,0.85,1281,2345.0,1001328,14.0,2022-10-20,Roma,Acilia Sud,850.0,2.0,9.0
8754,0.63,1323,3160.0,1001372,21.0,2022-10-20,Roma,Acilia Sud,100.0,0.0,118.0
8755,0.43,1281,2345.0,1001328,21.0,2022-10-20,Roma,Acilia Sud,900.0,2.0,1.0
8756,13.79,979,290.0,1001915,6.0,2022-10-20,Roma,Trionfale,11425.0,25.0,578.0
8757,0.61,361,1629.0,1001903,16.0,2022-10-20,Roma,Trionfale,400.0,2.0,12.0
8758,0.79,1320,2521.0,1000706,8.0,2022-10-20,Roma,Alessandrino,3650.0,10.0,520.0
8759,0.9,786,1113.0,1000315,5.0,2022-10-20,Roma,Pietralata,7300.0,28.0,577.0
8760,0.17,601,12068.0,1000705,18.0,2022-10-20,Roma,Prenestino-Centocelle,24200.0,43.0,247.0
8761,0.12,1166,8190.0,1001627,1.0,2022-10-20,Roma,Gianicolense,51200.0,32.0,171.0
8762,0.5,1325,5983.0,1001603,5.0,2022-10-20,Roma,Gianicolense,2266.0,15.0,462.0
8763,0.14,1134,7071.0,1001607,5.0,2022-10-20,Roma,Gianicolense,2800.0,15.0,1.0
8764,0.17,1325,5983.0,1001603,11.0,2022-10-20,Roma,Gianicolense,3200.0,11.0,331.0
8765,0.33,1325,5983.0,1001603,12.0,2022-10-20,Roma,Gianicolense,350.0,1.0,8.0
8766,0.14,1134,7071.0,1001607,12.0,2022-10-20,Roma,Gianicolense,2000.0,12.0,2.0
8767,0.7,818,1435.0,1000427,3.0,2022-10-20,Roma,Castel Giubileo,28100.0,17.0,8.0
8768,0.3,746,3285.0,1000206,4.0,2022-10-20,Roma,Flaminio,10200.0,17.0,64.0
8769,4.67,921,214.0,1000551,17.0,2022-10-20,Roma,Settecamini,17200.0,19.0,788.0
8770,1.82,16,1645.0,1000625,6.0,2022-10-20,Roma,Prenestino-Labicano,10366.0,27.0,464.0
8771,1.22,16,1645.0,1000625,8.0,2022-10-20,Roma,Prenestino-Labicano,15750.0,26.0,362.0
8772,51.85,814,135.0,1000426,6.0,2022-10-20,Roma,Val Melaina,6314.0,15.0,1538.0
8773,0.92,248,2171.0,1000917,11.0,2022-10-20,Roma,Appio-Latino,6250.0,25.0,711.0
8774,1.15,1020,1736.0,1000934,11.0,2022-10-20,Roma,Appio-Latino,7250.0,15.0,137.0
8775,0.55,904,3616.0,1000535,12.0,2022-10-20,Roma,Pietralata,4150.0,9.0,994.0
8776,1.5,733,1329.0,1000208,17.0,2022-10-20,Roma,Flaminio,8350.0,21.0,250.0
8777,0.1,50,9546.0,1058081,3.0,2022-10-20,Riano,,54900.0,57.0,582.0
8778,7.14,1132,560.0,1001535,11.0,2022-10-20,Roma,Gianicolense,12925.0,12.0,10.0
8779,0.52,50,9546.0,1058081,11.0,2022-10-20,Riano,,140.0,1.0,7.0
8780,2.56,1227,1172.0,1001237,12.0,2022-10-20,Roma,Castel di Leva,10933.0,15.0,44.0
8781,0.5,771,4023.0,1000266,18.0,2022-10-20,Roma,Trieste,250.0,2.0,8013.0
8782,0.5,771,4023.0,1000266,21.0,2022-10-20,Roma,Trieste,7350.0,9.0,203.0
8783,0.44,1131,2285.0,1001043,8.0,2022-10-20,Roma,Casal Morena,3600.0,11.0,806.0
8784,22.22,982,225.0,1000806,8.0,2022-10-20,Roma,Torrenova,16820.0,22.0,312.0
8785,0.79,1144,1272.0,1001050,13.0,2022-10-20,Roma,Torre Gaia,3400.0,6.0,311.0
8786,0.26,1087,3809.0,1001135,12.0,2022-10-20,Roma,Ostiense,21300.0,23.0,467.0
8787,0.53,1087,3809.0,1001135,14.0,2022-10-20,Roma,Ostiense,13850.0,26.0,212.0
8788,0.42,1134,7071.0,1001607,15.0,2022-10-20,Roma,Gianicolense,3066.0,9.0,878.0
8789,0.87,1312,1153.0,1001515,17.0,2022-10-20,Roma,Portuense,6400.0,10.0,130.0
8790,0.33,328,6040.0,1001525,14.0,2022-10-20,Roma,Portuense,3700.0,17.0,55.0
8791,0.33,386,3000.0,1001930,9.0,2022-10-20,Roma,Primavalle,31800.0,34.0,8.0
8792,0.19,951,10624.0,1000710,9.0,2022-10-20,Roma,Alessandrino,6000.0,14.0,82.0
8793,1.68,748,596.0,1000212,16.0,2022-10-20,Roma,Pinciano,,,
8794,3.01,755,664.0,1000218,19.0,2022-10-20,Roma,Parioli,1200.0,3.0,46.0
8795,0.94,739,1067.0,1000210,22.0,2022-10-20,Roma,Salario,4500.0,13.0,194.0
8796,9.8,410,102.0,1002008,10.0,2022-10-20,Roma,Tor di Quinto,6800.0,10.0,1.0
8797,0.85,833,3550.0,1000460,11.0,2022-10-20,Roma,Val Melaina,5966.0,22.0,4.0
8798,1.24,862,2423.0,1000489,12.0,2022-10-20,Roma,Val Melaina,633.0,3.0,98.0
8799,0.83,862,2423.0,1000489,13.0,2022-10-20,Roma,Val Melaina,3600.0,14.0,57.0
8800,1.13,534,1769.0,1000932,5.0,2022-10-20,Roma,Appio-Latino,24050.0,52.0,903.0
8801,1.32,232,759.0,1001828,7.0,2022-10-20,Roma,Castel di Guido,44200.0,45.0,22.0
8802,1.32,232,759.0,1001828,12.0,2022-10-20,Roma,Castel di Guido,4600.0,13.0,3.0
8803,1.32,232,759.0,1001828,13.0,2022-10-20,Roma,Castel di Guido,2600.0,4.0,30.0
8804,0.61,817,4893.0,1001548,15.0,2022-10-20,Roma,Gianicolense,6466.0,23.0,371.0
8805,0.3,1158,3302.0,1001118,9.0,2022-10-20,Roma,Ardeatino,500.0,2.0,42.0
8806,2.95,1045,339.0,1000636,8.0,2022-10-20,Roma,Collatino,2000.0,13.0,3883.0
8807,0.2,941,4921.0,1000702,22.0,2022-10-20,Roma,Prenestino-Centocelle,15700.0,37.0,249.0
8808,0.08,601,12068.0,1000705,22.0,2022-10-20,Roma,Prenestino-Centocelle,1400.0,4.0,2.0
8809,0.58,233,3465.0,1001616,10.0,2022-10-20,Roma,Gianicolense,2600.0,7.0,40.0
8810,1.42,1257,3529.0,1001513,9.0,2022-10-20,Roma,Portuense,2320.0,7.0,2151.0
8811,0.49,603,2025.0,1058118,3.0,2022-10-20,Ciampino,,37700.0,27.0,681.0
8812,2.47,603,2025.0,1058118,4.0,2022-10-20,Ciampino,,8560.0,15.0,272.0
8813,0.4,626,4944.0,1000555,8.0,2022-10-20,Roma,San Basilio,4100.0,13.0,510.0
8814,0.83,861,2419.0,1000550,17.0,2022-10-20,Roma,Ponte Mammolo,6350.0,12.0,24.0
8815,2.12,140,1415.0,1001261,18.0,2022-10-20,Roma,Torrino,666.0,1.0,8.0
8816,4.24,722,236.0,1000158,9.0,2022-10-20,Roma,Ripa,6900.0,37.0,1051.0
8817,0.55,1258,3644.0,1001305,18.0,2022-10-20,Roma,Acilia Sud,2500.0,5.0,274.0
8818,0.31,1099,6411.0,1001501,15.0,2022-10-20,Roma,Portuense,7350.0,35.0,330.0
8819,3.37,1148,297.0,1000183,16.0,2022-10-20,Roma,Ripa,6000.0,28.0,9.0
8820,0.13,847,7472.0,1000622,18.0,2022-10-20,Roma,Prenestino-Labicano,9900.0,35.0,7.0
8821,0.22,929,4556.0,1000616,14.0,2022-10-20,Roma,Prenestino-Labicano,10800.0,30.0,127.0
8822,1.1,995,5442.0,1000814,15.0,2022-10-20,Roma,Torre Gaia,6216.0,17.0,51.0
8823,0.89,1108,1126.0,1001390,6.0,2022-10-20,Roma,Castel Fusano,2600.0,5.0,849.0
8824,1.26,1100,2379.0,1001377,13.0,2022-10-20,Roma,Castel Fusano,7100.0,12.0,532.0
8825,1.61,1115,622.0,1001389,14.0,2022-10-20,Roma,Castel Fusano,3100.0,6.0,27.0
8826,4.03,1296,1241.0,1001371,17.0,2022-10-20,Roma,Castel Fusano,5080.0,10.0,66.0
8827,0.38,1116,2648.0,1001391,18.0,2022-10-20,Roma,Castel Fusano,2600.0,6.0,73.0
8828,31.25,765,64.0,1000239,8.0,2022-10-20,Roma,Pinciano,1950.0,7.0,1276.0
8829,0.08,616,12964.0,1058134,22.0,2022-10-20,MARINO,,5600.0,9.0,166.0
8830,0.3,628,6705.0,1001339,16.0,2022-10-20,Roma,Lido di Ostia Levante,9650.0,26.0,292.0
8831,0.31,620,6445.0,1001048,8.0,2022-10-20,Roma,Torre Maura,2050.0,6.0,429.0
8832,8.25,651,485.0,1001019,8.0,2022-10-20,Roma,Torre Maura,4700.0,12.0,2374.0
8833,7.19,1140,556.0,1001601,17.0,2022-10-20,Roma,Gianicolense,2275.0,6.0,450.0
8834,0.36,612,5584.0,1001519,19.0,2022-10-20,Roma,Gianicolense,1600.0,3.0,121.0
8835,0.54,1155,1849.0,1001113,6.0,2022-10-20,Roma,Ardeatino,5800.0,11.0,5.0
8836,0.66,1079,6032.0,1001024,14.0,2022-10-20,Roma,Casal Morena,7650.0,19.0,19.0
8837,0.31,1198,6417.0,1001217,4.0,2022-10-20,Roma,Fonte Ostiense,12650.0,21.0,284.0
8838,14.71,473,204.0,1002055,14.0,2022-10-20,Roma,Tor di Quinto,1633.0,5.0,377.0
8839,0.78,426,1284.0,1002006,20.0,2022-10-20,Roma,Della Vittoria,6800.0,14.0,262.0
8840,0.61,746,3285.0,1000206,19.0,2022-10-20,Roma,Flaminio,7150.0,14.0,84.0
8841,1.79,1024,560.0,1000951,10.0,2022-10-20,Roma,Tuscolano,700.0,5.0,8.0
8842,5.52,1122,181.0,1001403,10.0,2022-10-20,Fiumicino,,25200.0,33.0,259.0
8843,4.46,12,224.0,1001620,15.0,2022-10-20,Roma,Castel di Guido,8900.0,13.0,244.0
8844,0.26,47,38256.0,1058003,18.0,2022-10-20,Albano laziale,,9770.0,16.0,249.0
8845,2.1,630,476.0,1001905,17.0,2022-10-20,Roma,Trionfale,3800.0,10.0,4.0
8846,0.8,775,2506.0,1000279,12.0,2022-10-20,Roma,Trieste,4200.0,10.0,753.0
8847,1.2,775,2506.0,1000279,13.0,2022-10-20,Roma,Trieste,1733.0,6.0,604.0
8848,1.19,743,840.0,1000233,13.0,2022-10-20,Roma,Trieste,500.0,3.0,5.0
8849,5.92,451,169.0,1002033,14.0,2022-10-20,Roma,Tor di Quinto,1400.0,7.0,5.0
8850,0.9,1305,2221.0,1001359,5.0,2022-10-20,Roma,Acilia Sud,8050.0,21.0,451.0
8851,0.51,406,5845.0,1001938,13.0,2022-10-20,Roma,Ottavia,49700.0,57.0,46.0
8852,1.21,1158,3302.0,1001118,7.0,2022-10-20,Roma,Ardeatino,8100.0,13.0,612.0
8853,1.11,638,1808.0,1001720,10.0,2022-10-20,Roma,Della Vittoria,6100.0,17.0,148.0
8854,2.29,480,1746.0,1058002,8.0,2022-10-20,Agosta,,7150.0,9.0,340.0
8855,0.88,72,9082.0,1058103,11.0,2022-10-20,Subiaco,,4762.0,9.0,401.0
8856,10.1,1288,99.0,1001332,11.0,2022-10-20,Roma,Casal Palocco,4800.0,15.0,124.0
8857,0.93,1113,1076.0,1001387,11.0,2022-10-20,Roma,Acilia Sud,6800.0,8.0,2.0
8858,2.44,448,821.0,1001374,14.0,2022-10-20,Roma,Acilia Sud,16050.0,42.0,186.0
8859,0.38,1112,5215.0,1001385,18.0,2022-10-20,Roma,Acilia Sud,6450.0,9.0,65.0
8860,1.21,1158,3302.0,1001118,11.0,2022-10-20,Roma,Ardeatino,2575.0,6.0,69.0
8861,0.3,1158,3302.0,1001118,17.0,2022-10-20,Roma,Ardeatino,1300.0,5.0,192.0
8862,0.84,1160,4774.0,1001116,17.0,2022-10-20,Roma,Ardeatino,3100.0,15.0,66.0
8863,0.45,665,6640.0,1058093,9.0,2022-10-20,Sacrofano,,16233.0,20.0,633.0
8864,3.42,341,292.0,1001301,14.0,2022-10-20,Roma,Acilia Sud,700.0,2.0,79.0
8865,1.27,1323,3160.0,1001372,11.0,2022-10-20,Roma,Acilia Sud,12125.0,18.0,473.0
8866,0.95,1323,3160.0,1001372,15.0,2022-10-20,Roma,Acilia Sud,13066.0,24.0,245.0
8867,0.62,215,1601.0,1000933,23.0,2022-10-20,Roma,Appio-Latino,4700.0,16.0,388.0
8868,0.18,873,5444.0,1000501,12.0,2022-10-20,Roma,Tiburtino,57100.0,41.0,5737.0
8869,0.55,873,5444.0,1000501,16.0,2022-10-20,Roma,Tiburtino,12600.0,37.0,243.0
8870,0.36,582,2751.0,1000948,19.0,2022-10-20,Roma,Tuscolano,6600.0,20.0,162.0
8871,0.6,893,5006.0,1000526,6.0,2022-10-20,Roma,Ponte Mammolo,5433.0,16.0,361.0
8872,2.83,924,353.0,1000567,17.0,2022-10-20,Roma,Settecamini,7200.0,11.0,11.0
8873,2.62,756,1525.0,1000222,11.0,2022-10-20,Roma,Pinciano,1625.0,6.0,5774.0
8874,0.9,210,1109.0,1000204,11.0,2022-10-20,Roma,Pinciano,1400.0,3.0,0.0
8875,1.8,210,1109.0,1000204,12.0,2022-10-20,Roma,Pinciano,6250.0,12.0,4.0
8876,1.18,143,1695.0,1001956,9.0,2022-10-20,Roma,Santa Maria di Galeria,9950.0,11.0,9.0
8877,1.87,48,1603.0,1002061,7.0,2022-10-20,Roma,Cesano,4600.0,8.0,4627.0
8878,3.82,31,262.0,1001944,9.0,2022-10-20,Roma,Santa Maria di Galeria,9700.0,11.0,21.0
8879,1.45,582,2751.0,1000948,9.0,2022-10-20,Roma,Tuscolano,4500.0,11.0,27.0
8880,2.19,357,457.0,1000125,15.0,2022-10-20,Roma,Castro Pretorio,3200.0,17.0,13.0
8881,0.85,141,1170.0,1000904,15.0,2022-10-20,Roma,Prenestino-Labicano,2800.0,12.0,25.0
8882,0.85,141,1170.0,1000904,17.0,2022-10-20,Roma,Prenestino-Labicano,2200.0,13.0,29.0
8883,0.85,141,1170.0,1000904,18.0,2022-10-20,Roma,Prenestino-Labicano,5300.0,18.0,43.0
8884,0.22,691,4641.0,1000136,19.0,2022-10-20,Roma,Esquilino,2000.0,7.0,44.0
8885,0.88,934,1133.0,1000923,19.0,2022-10-20,Roma,Tuscolano,2800.0,7.0,12.0
8886,0.77,1081,5226.0,1001028,9.0,2022-10-20,Roma,Appio Claudio,6200.0,18.0,223.0
8887,1.26,1082,3956.0,1001029,9.0,2022-10-20,Roma,Tuscolano,9480.0,18.0,401.0
8888,0.25,1082,3956.0,1001029,10.0,2022-10-20,Roma,Tuscolano,700.0,2.0,24.0
8889,0.69,999,5762.0,1000819,6.0,2022-10-20,Roma,Torre Gaia,4325.0,8.0,312.0
8890,0.44,291,2254.0,1001701,15.0,2022-10-20,Roma,Borgo,6800.0,28.0,138.0
8891,11.05,1122,181.0,1001403,5.0,2022-10-20,Fiumicino,,41650.0,40.0,518.0
