,zmu,index_zmu,idtrajectory,zmu_destination
2466,1058104,76,58817541,1000304
2467,1002078,472,58791736,1002074
2468,1001414,749,58783355,1001937
2469,1001545,1321,58753255,1001526
2470,1001605,1209,59265077,1001545
2471,1001526,382,58792156,1001605
2472,1001516,1315,58831368,1001524
2473,1001947,403,58774739,1001935
2474,1001935,399,59204469,1001936
2475,1058027,482,58395394,1058083
2476,1000712,944,59181196,1000713
2477,1000713,953,58780901,1000712
2478,1002001,414,58846183,1002063
2479,1001830,333,59191303,1000145
2480,1000428,251,58772023,1000442
2481,1000442,834,58311701,1000428
2482,1000420,816,59180563,1000442
2483,1001628,205,58412660,1058032
2484,1058032,57,59224941,1058004
2485,1000811,68,58831688,1000812
2486,1000706,1320,58789693,1000811
2487,1001252,886,58335306,1058117
2488,1001354,1309,59278735,1001367
2489,1001337,1291,59249541,1001354
2490,1001382,1107,59211691,1001337
2491,1001367,296,58818540,1001382
2492,1000711,939,58414989,1000709
2493,1000420,816,59257477,1000442
2494,1058024,55,58394824,1058068
2495,1058081,50,58370025,1058024
2496,1000110,694,59259973,1000114
2497,1058036,524,58354828,1000114
2498,1000114,611,58783415,1000109
2499,1000160,637,59184892,1000109
2500,1000482,856,58785251,1000559
2501,1000469,851,58339282,1000482
2502,1001121,1161,58837851,1001122
2503,1001122,1123,58837590,1001121
2504,1058065,553,58368051,1001925
2505,1001858,175,59193685,1001816
2506,1001816,305,58351561,1001858
2507,1001220,1206,58849406,1001205
2508,1000420,816,58390254,1058007
2509,1058063,520,58761029,1058065
2510,1058065,553,58416205,1058063
2511,1000727,965,59193144,1000605
2512,1000934,1020,58406040,1001223
2513,1058104,76,58332934,1058047
2514,1000406,803,58358526,1000402
2515,1000491,865,59271913,1000406
2516,1000439,1130,59223929,1000491
2517,1000402,681,59190750,1000439
2518,1002074,486,58745055,1002078
2519,1058116,602,58387889,1058029
2520,1000702,941,58366735,1000704
2521,1058104,76,59230996,1058047
2522,1000503,872,58394151,1000711
2523,1000137,625,58373378,1000503
2524,1000550,861,58847388,1000440
2525,1000440,20,58760754,1000550
2526,1000440,20,59231680,1000315
2527,1002033,451,58324696,1002052
2528,1058007,495,58849124,1058079
2529,1000320,793,58838337,1002001
2530,1000132,709,58768131,1000320
2531,1058104,76,59258884,1058047
2532,1058096,96,58789745,1058104
2533,1000807,984,59194642,1000541
2534,1058034,515,58832042,1000807
2535,1000720,943,59247073,1000604
2536,1000704,945,59224341,1000720
2537,1000604,927,59198381,1000704
2538,1000506,798,58799019,1000513
2539,1000203,738,58358833,1000256
2540,1000704,945,58412057,1058104
2541,1058054,545,58409169,1058016
2542,1058013,52,58363092,1058054
2543,1000119,707,58849836,1000123
2544,1001636,499,59215236,1000123
2545,1000123,696,58849827,1001636
2546,1000123,696,59215316,1001636
2547,1001204,1182,58750109,1001217
2548,1000223,752,58325900,1001204
2549,1001392,1118,58787305,1058117
2550,1001226,1218,59239151,1001202
2551,1001212,1190,58766946,1001226
2552,1001202,1058,58406641,1001212
2553,1002074,486,58832410,1002055
2554,1001938,406,59225600,1001917
2555,1058009,45,59242107,1058043
2556,1000436,795,58403632,1000435
2557,1000435,820,58372782,1000436
2558,1001355,658,58370773,1001336
2559,1001806,295,58813792,1001856
2560,1001856,339,58376647,1001806
2561,1058020,667,58309280,1058102
2562,1001008,607,58383889,1001119
2563,1058080,562,58331390,1058034
2564,1001137,1165,58339442,1001112
2565,1001268,191,59267956,1001231
2566,1001230,159,59236082,1001268
2567,1001204,1182,59195643,1001230
2568,1001217,1198,58814956,1001204
2569,1001231,1224,58785892,1001217
2570,1001128,1170,59226907,1058128
2571,1001032,1085,58849209,1000929
2572,1001140,1180,58331041,1001241
2573,1000714,955,58318934,1000734
2574,1000510,877,59222791,1000727
2575,1000734,279,58847214,1000510
2576,1000415,807,58781442,1000487
2577,1000442,834,58770927,1000415
2578,1058088,571,58824605,1058074
2579,1000608,931,58784355,1001003
2580,1000632,592,59260239,1000608
2581,1000629,1175,59234551,1000632
2582,1001003,1052,59203607,1000629
2583,1001954,422,59216254,1001942
2584,1001942,408,58806183,1001954
2585,1002028,444,58849080,1000416
2586,1001255,1149,59224822,1001219
2587,1000424,784,58378494,1000560
2588,1001634,1259,58789795,1001612
2589,1001801,265,58748190,1058032
2590,1001381,1106,59263327,1001228
2591,1001370,589,59204085,1001314
2592,1001395,377,59249777,1001346
2593,1000238,762,58359988,1002001
2594,1001023,1077,58765051,1058127
2595,1058127,505,58410034,1001023
2596,1001112,1154,58331522,1001418
2597,1001847,1324,59269926,1001857
2598,1000603,221,58812186,1000602
2599,1058119,10,58392497,1058074
2600,1000144,680,58809938,1000145
2601,1001833,340,58416120,1000144
2602,1001256,1240,58355690,1001627
2603,1001025,1080,58793456,1000853
2604,1000853,961,58395905,1001025
2605,1001053,284,59262235,1001042
2606,1001048,620,58845414,1001042
2607,1001042,411,59186672,1001053
2608,1001036,1092,58782451,1001048
2609,1001042,411,58403698,1001036
2610,1000921,346,58334196,1001211
2611,1001929,365,58346735,1001906
2612,1001137,1165,59239048,1001114
2613,1001259,1326,58819649,1001114
2614,1002050,402,59199742,1058080
2615,1002004,391,58834669,1002050
2616,1001213,292,58368399,1001266
2617,1001266,1244,58414901,1001111
2618,1001114,1156,59255212,1001213
2619,1001111,1151,59231397,1001114
2620,1001118,1158,58759885,1001112
2621,1001112,1154,58414086,1001118
2622,1000456,3,58406842,1058080
2623,1001713,541,58314525,1000456
2624,1002015,94,58848420,1058013
2625,1001929,365,58412316,1002007
2626,1002033,451,59260807,1002007
2627,1002007,427,58797195,1002074
2628,1001305,1258,58846872,1001363
2629,1001348,1210,58328185,1001305
2630,1000918,983,58840294,1000936
2631,1000936,1029,59216146,1000935
2632,1000935,1016,59246583,1000946
2633,1000927,636,58803396,1000918
2634,1000935,1016,58412446,1000927
2635,1000837,1010,58331934,1000926
2636,1001852,352,58398641,1001833
2637,1001337,1291,59186305,1001370
2638,1001355,658,58809929,1001337
2639,1058080,562,58764491,1001846
2640,1000441,822,58372313,1000466
2641,1001626,1060,59277179,1001605
2642,1001259,1326,59245468,1001626
2643,1000610,928,58409062,1000622
2644,1000622,847,59253595,1000623
2645,1001039,1093,58368578,1000610
2646,1000436,795,59264008,1000493
2647,1000493,853,58848775,1000436
2648,1001048,620,58810955,1000136
2649,1001917,29,58392814,1001942
2650,1001115,1062,58328500,1001116
2651,1001524,1129,58845146,1058117
2652,1001337,1291,59183435,1001356
2653,1001356,1310,59194825,1001316
2654,1001116,1160,58414228,1001508
2655,1001920,378,58790363,1002015
2656,1001122,1123,59228826,1001121
2657,1001119,1164,59209743,1001122
2658,1002050,402,59222015,1002066
2659,1002066,688,59267520,1002033
2660,1000461,844,58828432,1000479
2661,1000479,855,58845027,1000489
2662,1000459,829,58796015,1000461
2663,1000489,862,58764512,1000459
2664,1000118,705,58369537,1000489
2665,1001051,1146,58331407,1001050
2666,1000808,988,58805931,1000807
2667,1001050,1144,58350392,1000808
2668,1058020,667,58415313,1058062
2669,1058062,500,59211410,1058020
2670,1001262,1192,58344241,1000120
2671,1001418,18,58346376,1001409
2672,1001321,1275,58747483,1001371
2673,1001318,1273,58370833,1001371
2674,1001371,1296,58336353,1001318
2675,1058057,62,59277027,1001247
2676,1058003,47,58842001,1058057
2677,1058043,59,58408056,1058003
2678,1000205,742,59207880,1000240
2679,1058016,504,58773650,1058054
2680,1058131,609,58790001,1058130
2681,1058068,64,59240118,1058024
2682,1000503,872,59234993,1000529
2683,1058036,524,58392338,1058018
2684,1001535,1132,58742762,1001619
2685,1001516,1315,58844007,1001518
2686,1001516,1315,59218211,1001518
2687,1001518,825,59189580,1001516
2688,1001604,225,58319627,1001605
2689,1001537,169,58792973,1001516
2690,1001619,1328,58766699,1001537
2691,1001610,1327,58379041,1001535
2692,1001605,1209,58344475,1001610
2693,1058117,77,58382591,1000642
2694,1058002,480,58788568,1058017
2695,1001613,1204,58849234,1000206
2696,1001003,1052,58325417,1001014
2697,1001805,299,58399348,1001901
2698,1058102,75,58768487,1058020
2699,1058034,515,58743856,1058102
2700,1001211,1188,58370987,1000154
2701,1002003,416,58330409,1001957
2702,1000493,853,59203170,1000451
2703,1001957,195,58354063,1000496
2704,1000401,796,58785552,1000451
2705,1000496,846,58761737,1000401
2706,1058017,493,58415161,1058002
2707,1001336,1290,58402718,1001316
2708,1001541,157,59250340,1001505
2709,1001505,207,59217921,1001541
2710,1000733,969,58806694,1000529
2711,1000529,897,58334889,1000733
2712,1000529,897,59229294,1001045
2713,1058009,45,58373949,1000806
2714,1001710,1103,59263759,1001904
2715,1000204,210,59218590,1001710
2716,1000242,583,58776889,1000204
2717,1000240,675,58415434,1000242
2718,1001904,258,58368326,1000240
2719,1001225,1216,58848609,1001374
2720,1001242,293,59238099,1001253
2721,1001253,1238,58404272,1001242
2722,1058024,55,58415940,1058047
2723,1000224,753,58773933,1000203
2724,1058047,22,58848204,1000564
2725,1000543,911,58362514,1058047
2726,1001714,1199,58386801,1000233
2727,1001108,1152,58405531,1001206
2728,1058029,56,58807459,1058013
2729,1000529,897,59240387,1001628
2730,1058079,181,58808656,1000529
2731,1058038,519,58343900,1058079
2732,1000560,919,58752755,1000522
2733,1058047,22,58329843,1058104
2734,1000604,927,58846144,1000703
2735,1000703,942,59193961,1000704
2736,1000710,951,58770232,1000707
2737,1000704,945,59207682,1000710
2738,1000710,951,59212684,1000707
2739,1000707,948,59219434,1000710
2740,1000707,948,58785964,1000705
2741,1000705,601,58820897,1000604
2742,1001241,1231,59220649,1001256
2743,1001216,1195,58365317,1001241
2744,1001637,1330,59191706,1001259
2745,1058009,45,59251751,1058003
2746,1058003,47,59235780,1058009
2747,1058115,600,58762981,1058111
2748,1000528,895,59185567,1001011
2749,1000567,924,58832343,1000528
2750,1000522,689,58771851,1000548
2751,1000530,899,58818430,1000567
2752,1000525,892,58790323,1000530
2753,1000203,738,58800391,1000226
2754,1000508,875,58807089,1000318
2755,1000318,788,59209211,1000337
2756,1000301,644,59261723,1000337
2757,1000326,100,59246217,1000301
2758,1000337,794,59209245,1000332
2759,1000337,794,59217443,1000336
2760,1000645,618,58347807,1000717
2761,1001521,317,59239733,1001626
2762,1001525,328,58810995,1001521
2763,1001535,1132,59241999,1001537
2764,1000428,251,58837686,1001535
2765,1000449,438,59254039,1000471
2766,1000425,369,58816150,1000493
2767,1000216,1228,59235300,1000422
2768,1000144,680,59200388,1000216
2769,1000493,853,58816152,1000186
2770,1000560,919,58846669,1000257
2771,1000549,869,58812389,1000560
2772,1001036,1092,58838127,1001008
2773,1001019,651,58838015,1001036
2774,1001039,1093,58414005,1001019
2775,1058044,527,58415121,1058030
2776,1058030,510,58849495,1058012
2777,1000269,774,59202232,1000491
2778,1002040,8,58359066,1002031
2779,1002031,446,58801889,1000269
2780,1000942,122,58780018,1001104
2781,1058119,10,58404468,1058088
2782,1058114,32,58345633,1058119
2783,1001848,350,58371526,1001858
2784,1058111,82,58407907,1058115
2785,1058088,571,58361853,1058046
2786,1058046,529,59256879,1058088
