,sum,index_zmu,POP_TOT_ZMU,zmu,ora,nome_comun,quartiere,pgtu,municipio
380,58.11,708,837.0,1000121,5,Roma,Ostiense,1.0,1.0
381,178.63,708,837.0,1000121,6,Roma,Ostiense,1.0,1.0
382,451.34,708,837.0,1000121,7,Roma,Ostiense,1.0,1.0
383,417.01,708,837.0,1000121,8,Roma,Ostiense,1.0,1.0
384,301.46,708,837.0,1000121,9,Roma,Ostiense,1.0,1.0
385,227.03,708,837.0,1000121,10,Roma,Ostiense,1.0,1.0
386,218.01,708,837.0,1000121,11,Roma,Ostiense,1.0,1.0
387,256.53,708,837.0,1000121,12,Roma,Ostiense,1.0,1.0
388,625.08,708,837.0,1000121,13,Roma,Ostiense,1.0,1.0
389,617.51,708,837.0,1000121,14,Roma,Ostiense,1.0,1.0
390,580.74,708,837.0,1000121,15,Roma,Ostiense,1.0,1.0
391,631.77,708,837.0,1000121,16,Roma,Ostiense,1.0,1.0
392,700.65,708,837.0,1000121,17,Roma,Ostiense,1.0,1.0
393,717.72,708,837.0,1000121,18,Roma,Ostiense,1.0,1.0
394,547.55,708,837.0,1000121,19,Roma,Ostiense,1.0,1.0
395,209.02,708,837.0,1000121,20,Roma,Ostiense,1.0,1.0
396,63.95,708,837.0,1000121,21,Roma,Ostiense,1.0,1.0
397,39.89,708,837.0,1000121,22,Roma,Ostiense,1.0,1.0
398,26.78,708,837.0,1000121,23,Roma,Ostiense,1.0,1.0
399,53.82,687,4839.0,1000122,5,Roma,Testaccio,1.0,1.0
400,165.44,687,4839.0,1000122,6,Roma,Testaccio,1.0,1.0
401,418.01,687,4839.0,1000122,7,Roma,Testaccio,1.0,1.0
402,386.21,687,4839.0,1000122,8,Roma,Testaccio,1.0,1.0
403,279.19,687,4839.0,1000122,9,Roma,Testaccio,1.0,1.0
404,210.26,687,4839.0,1000122,10,Roma,Testaccio,1.0,1.0
405,201.91,687,4839.0,1000122,11,Roma,Testaccio,1.0,1.0
406,237.58,687,4839.0,1000122,12,Roma,Testaccio,1.0,1.0
407,347.16,687,4839.0,1000122,13,Roma,Testaccio,1.0,1.0
408,342.95,687,4839.0,1000122,14,Roma,Testaccio,1.0,1.0
409,322.53,687,4839.0,1000122,15,Roma,Testaccio,1.0,1.0
410,350.87,687,4839.0,1000122,16,Roma,Testaccio,1.0,1.0
411,389.12,687,4839.0,1000122,17,Roma,Testaccio,1.0,1.0
412,398.61,687,4839.0,1000122,18,Roma,Testaccio,1.0,1.0
413,304.1,687,4839.0,1000122,19,Roma,Testaccio,1.0,1.0
414,142.49,687,4839.0,1000122,20,Roma,Testaccio,1.0,1.0
415,43.6,687,4839.0,1000122,21,Roma,Testaccio,1.0,1.0
416,27.2,687,4839.0,1000122,22,Roma,Testaccio,1.0,1.0
417,18.26,687,4839.0,1000122,23,Roma,Testaccio,1.0,1.0
418,1.43,696,186.0,1000123,5,Roma,Testaccio,1.0,1.0
419,4.39,696,186.0,1000123,6,Roma,Testaccio,1.0,1.0
420,11.08,696,186.0,1000123,7,Roma,Testaccio,1.0,1.0
421,10.24,696,186.0,1000123,8,Roma,Testaccio,1.0,1.0
422,7.4,696,186.0,1000123,9,Roma,Testaccio,1.0,1.0
423,5.57,696,186.0,1000123,10,Roma,Testaccio,1.0,1.0
424,5.35,696,186.0,1000123,11,Roma,Testaccio,1.0,1.0
425,6.3,696,186.0,1000123,12,Roma,Testaccio,1.0,1.0
426,145.5,696,186.0,1000123,13,Roma,Testaccio,1.0,1.0
427,143.74,696,186.0,1000123,14,Roma,Testaccio,1.0,1.0
428,135.18,696,186.0,1000123,15,Roma,Testaccio,1.0,1.0
429,147.06,696,186.0,1000123,16,Roma,Testaccio,1.0,1.0
430,163.09,696,186.0,1000123,17,Roma,Testaccio,1.0,1.0
431,167.07,696,186.0,1000123,18,Roma,Testaccio,1.0,1.0
432,127.45,696,186.0,1000123,19,Roma,Testaccio,1.0,1.0
433,33.82,696,186.0,1000123,20,Roma,Testaccio,1.0,1.0
434,10.35,696,186.0,1000123,21,Roma,Testaccio,1.0,1.0
435,6.46,696,186.0,1000123,22,Roma,Testaccio,1.0,1.0
436,4.33,696,186.0,1000123,23,Roma,Testaccio,1.0,1.0
437,22.61,572,2800.0,1000124,5,Roma,Testaccio,1.0,1.0
438,69.49,572,2800.0,1000124,6,Roma,Testaccio,1.0,1.0
439,175.58,572,2800.0,1000124,7,Roma,Testaccio,1.0,1.0
440,162.23,572,2800.0,1000124,8,Roma,Testaccio,1.0,1.0
441,117.28,572,2800.0,1000124,9,Roma,Testaccio,1.0,1.0
442,88.32,572,2800.0,1000124,10,Roma,Testaccio,1.0,1.0
443,84.81,572,2800.0,1000124,11,Roma,Testaccio,1.0,1.0
444,99.8,572,2800.0,1000124,12,Roma,Testaccio,1.0,1.0
445,111.82,572,2800.0,1000124,13,Roma,Testaccio,1.0,1.0
446,110.46,572,2800.0,1000124,14,Roma,Testaccio,1.0,1.0
447,103.89,572,2800.0,1000124,15,Roma,Testaccio,1.0,1.0
448,113.01,572,2800.0,1000124,16,Roma,Testaccio,1.0,1.0
449,125.34,572,2800.0,1000124,17,Roma,Testaccio,1.0,1.0
450,128.39,572,2800.0,1000124,18,Roma,Testaccio,1.0,1.0
451,97.95,572,2800.0,1000124,19,Roma,Testaccio,1.0,1.0
452,52.36,572,2800.0,1000124,20,Roma,Testaccio,1.0,1.0
453,16.02,572,2800.0,1000124,21,Roma,Testaccio,1.0,1.0
454,9.99,572,2800.0,1000124,22,Roma,Testaccio,1.0,1.0
455,6.71,572,2800.0,1000124,23,Roma,Testaccio,1.0,1.0
456,17.59,357,521.0,1000125,5,Roma,Castro Pretorio,1.0,1.0
457,54.06,357,521.0,1000125,6,Roma,Castro Pretorio,1.0,1.0
458,136.59,357,521.0,1000125,7,Roma,Castro Pretorio,1.0,1.0
459,126.2,357,521.0,1000125,8,Roma,Castro Pretorio,1.0,1.0
460,91.23,357,521.0,1000125,9,Roma,Castro Pretorio,1.0,1.0
461,68.71,357,521.0,1000125,10,Roma,Castro Pretorio,1.0,1.0
462,65.98,357,521.0,1000125,11,Roma,Castro Pretorio,1.0,1.0
463,77.64,357,521.0,1000125,12,Roma,Castro Pretorio,1.0,1.0
464,979.99,357,521.0,1000125,13,Roma,Castro Pretorio,1.0,1.0
465,968.12,357,521.0,1000125,14,Roma,Castro Pretorio,1.0,1.0
466,910.48,357,521.0,1000125,15,Roma,Castro Pretorio,1.0,1.0
467,990.47,357,521.0,1000125,16,Roma,Castro Pretorio,1.0,1.0
468,1098.46,357,521.0,1000125,17,Roma,Castro Pretorio,1.0,1.0
469,1125.23,357,521.0,1000125,18,Roma,Castro Pretorio,1.0,1.0
470,858.44,357,521.0,1000125,19,Roma,Castro Pretorio,1.0,1.0
471,237.59,357,521.0,1000125,20,Roma,Castro Pretorio,1.0,1.0
472,72.69,357,521.0,1000125,21,Roma,Castro Pretorio,1.0,1.0
473,45.35,357,521.0,1000125,22,Roma,Castro Pretorio,1.0,1.0
474,30.44,357,521.0,1000125,23,Roma,Castro Pretorio,1.0,1.0
475,8.89,712,359.0,1000126,5,Roma,Esquilino,1.0,1.0
476,27.33,712,359.0,1000126,6,Roma,Esquilino,1.0,1.0
477,69.06,712,359.0,1000126,7,Roma,Esquilino,1.0,1.0
478,63.81,712,359.0,1000126,8,Roma,Esquilino,1.0,1.0
479,46.13,712,359.0,1000126,9,Roma,Esquilino,1.0,1.0
480,34.74,712,359.0,1000126,10,Roma,Esquilino,1.0,1.0
481,33.36,712,359.0,1000126,11,Roma,Esquilino,1.0,1.0
482,39.25,712,359.0,1000126,12,Roma,Esquilino,1.0,1.0
483,1706.3,712,359.0,1000126,13,Roma,Esquilino,1.0,1.0
484,1685.62,712,359.0,1000126,14,Roma,Esquilino,1.0,1.0
485,1585.27,712,359.0,1000126,15,Roma,Esquilino,1.0,1.0
486,1724.54,712,359.0,1000126,16,Roma,Esquilino,1.0,1.0
487,1912.56,712,359.0,1000126,17,Roma,Esquilino,1.0,1.0
488,1959.18,712,359.0,1000126,18,Roma,Esquilino,1.0,1.0
489,1494.65,712,359.0,1000126,19,Roma,Esquilino,1.0,1.0
490,387.04,712,359.0,1000126,20,Roma,Esquilino,1.0,1.0
491,118.42,712,359.0,1000126,21,Roma,Esquilino,1.0,1.0
492,73.87,712,359.0,1000126,22,Roma,Esquilino,1.0,1.0
493,49.59,712,359.0,1000126,23,Roma,Esquilino,1.0,1.0
494,76.33,538,5503.0,1000127,5,Roma,Esquilino,1.0,1.0
495,234.63,538,5503.0,1000127,6,Roma,Esquilino,1.0,1.0
496,592.82,538,5503.0,1000127,7,Roma,Esquilino,1.0,1.0
497,547.72,538,5503.0,1000127,8,Roma,Esquilino,1.0,1.0
498,395.96,538,5503.0,1000127,9,Roma,Esquilino,1.0,1.0
499,298.2,538,5503.0,1000127,10,Roma,Esquilino,1.0,1.0
500,286.35,538,5503.0,1000127,11,Roma,Esquilino,1.0,1.0
501,336.94,538,5503.0,1000127,12,Roma,Esquilino,1.0,1.0
502,951.91,538,5503.0,1000127,13,Roma,Esquilino,1.0,1.0
503,940.37,538,5503.0,1000127,14,Roma,Esquilino,1.0,1.0
504,884.39,538,5503.0,1000127,15,Roma,Esquilino,1.0,1.0
505,962.08,538,5503.0,1000127,16,Roma,Esquilino,1.0,1.0
506,1066.98,538,5503.0,1000127,17,Roma,Esquilino,1.0,1.0
507,1092.98,538,5503.0,1000127,18,Roma,Esquilino,1.0,1.0
508,833.84,538,5503.0,1000127,19,Roma,Esquilino,1.0,1.0
509,303.39,538,5503.0,1000127,20,Roma,Esquilino,1.0,1.0
510,92.82,538,5503.0,1000127,21,Roma,Esquilino,1.0,1.0
511,57.91,538,5503.0,1000127,22,Roma,Esquilino,1.0,1.0
512,38.87,538,5503.0,1000127,23,Roma,Esquilino,1.0,1.0
513,38.85,591,3204.0,1000128,5,Roma,Esquilino,1.0,1.0
514,119.41,591,3204.0,1000128,6,Roma,Esquilino,1.0,1.0
515,301.72,591,3204.0,1000128,7,Roma,Esquilino,1.0,1.0
516,278.76,591,3204.0,1000128,8,Roma,Esquilino,1.0,1.0
517,201.52,591,3204.0,1000128,9,Roma,Esquilino,1.0,1.0
518,151.77,591,3204.0,1000128,10,Roma,Esquilino,1.0,1.0
519,145.74,591,3204.0,1000128,11,Roma,Esquilino,1.0,1.0
520,171.49,591,3204.0,1000128,12,Roma,Esquilino,1.0,1.0
521,1509.67,591,3204.0,1000128,13,Roma,Esquilino,1.0,1.0
522,1491.38,591,3204.0,1000128,14,Roma,Esquilino,1.0,1.0
523,1402.59,591,3204.0,1000128,15,Roma,Esquilino,1.0,1.0
524,1525.81,591,3204.0,1000128,16,Roma,Esquilino,1.0,1.0
525,1692.17,591,3204.0,1000128,17,Roma,Esquilino,1.0,1.0
526,1733.41,591,3204.0,1000128,18,Roma,Esquilino,1.0,1.0
527,1322.42,591,3204.0,1000128,19,Roma,Esquilino,1.0,1.0
528,380.41,591,3204.0,1000128,20,Roma,Esquilino,1.0,1.0
529,116.39,591,3204.0,1000128,21,Roma,Esquilino,1.0,1.0
530,72.61,591,3204.0,1000128,22,Roma,Esquilino,1.0,1.0
531,48.74,591,3204.0,1000128,23,Roma,Esquilino,1.0,1.0
532,36.87,713,3006.0,1000129,5,Roma,Esquilino,1.0,1.0
533,113.34,713,3006.0,1000129,6,Roma,Esquilino,1.0,1.0
534,286.38,713,3006.0,1000129,7,Roma,Esquilino,1.0,1.0
535,264.59,713,3006.0,1000129,8,Roma,Esquilino,1.0,1.0
536,191.28,713,3006.0,1000129,9,Roma,Esquilino,1.0,1.0
537,144.05,713,3006.0,1000129,10,Roma,Esquilino,1.0,1.0
538,138.33,713,3006.0,1000129,11,Roma,Esquilino,1.0,1.0
539,162.77,713,3006.0,1000129,12,Roma,Esquilino,1.0,1.0
540,1163.53,713,3006.0,1000129,13,Roma,Esquilino,1.0,1.0
541,1149.43,713,3006.0,1000129,14,Roma,Esquilino,1.0,1.0
542,1081.0,713,3006.0,1000129,15,Roma,Esquilino,1.0,1.0
543,1175.97,713,3006.0,1000129,16,Roma,Esquilino,1.0,1.0
544,1304.18,713,3006.0,1000129,17,Roma,Esquilino,1.0,1.0
545,1335.97,713,3006.0,1000129,18,Roma,Esquilino,1.0,1.0
546,1019.21,713,3006.0,1000129,19,Roma,Esquilino,1.0,1.0
547,301.68,713,3006.0,1000129,20,Roma,Esquilino,1.0,1.0
548,92.3,713,3006.0,1000129,21,Roma,Esquilino,1.0,1.0
549,57.58,713,3006.0,1000129,22,Roma,Esquilino,1.0,1.0
550,38.65,713,3006.0,1000129,23,Roma,Esquilino,1.0,1.0
551,26.29,668,2833.0,1000130,5,Roma,Esquilino,1.0,1.0
552,80.8,668,2833.0,1000130,6,Roma,Esquilino,1.0,1.0
553,204.16,668,2833.0,1000130,7,Roma,Esquilino,1.0,1.0
554,188.63,668,2833.0,1000130,8,Roma,Esquilino,1.0,1.0
555,136.36,668,2833.0,1000130,9,Roma,Esquilino,1.0,1.0
556,102.7,668,2833.0,1000130,10,Roma,Esquilino,1.0,1.0
557,98.61,668,2833.0,1000130,11,Roma,Esquilino,1.0,1.0
558,116.04,668,2833.0,1000130,12,Roma,Esquilino,1.0,1.0
559,256.11,668,2833.0,1000130,13,Roma,Esquilino,1.0,1.0
560,253.01,668,2833.0,1000130,14,Roma,Esquilino,1.0,1.0
561,237.94,668,2833.0,1000130,15,Roma,Esquilino,1.0,1.0
562,258.85,668,2833.0,1000130,16,Roma,Esquilino,1.0,1.0
563,287.07,668,2833.0,1000130,17,Roma,Esquilino,1.0,1.0
564,294.07,668,2833.0,1000130,18,Roma,Esquilino,1.0,1.0
565,224.34,668,2833.0,1000130,19,Roma,Esquilino,1.0,1.0
566,88.67,668,2833.0,1000130,20,Roma,Esquilino,1.0,1.0
567,27.13,668,2833.0,1000130,21,Roma,Esquilino,1.0,1.0
568,16.92,668,2833.0,1000130,22,Roma,Esquilino,1.0,1.0
569,11.36,668,2833.0,1000130,23,Roma,Esquilino,1.0,1.0
570,31.22,697,2808.0,1000131,5,Roma,Monti,1.0,1.0
571,95.96,697,2808.0,1000131,6,Roma,Monti,1.0,1.0
572,242.47,697,2808.0,1000131,7,Roma,Monti,1.0,1.0
573,224.02,697,2808.0,1000131,8,Roma,Monti,1.0,1.0
574,161.95,697,2808.0,1000131,9,Roma,Monti,1.0,1.0
575,121.96,697,2808.0,1000131,10,Roma,Monti,1.0,1.0
576,117.12,697,2808.0,1000131,11,Roma,Monti,1.0,1.0
577,137.81,697,2808.0,1000131,12,Roma,Monti,1.0,1.0
578,503.33,697,2808.0,1000131,13,Roma,Monti,1.0,1.0
579,497.23,697,2808.0,1000131,14,Roma,Monti,1.0,1.0
580,467.63,697,2808.0,1000131,15,Roma,Monti,1.0,1.0
581,508.71,697,2808.0,1000131,16,Roma,Monti,1.0,1.0
582,564.18,697,2808.0,1000131,17,Roma,Monti,1.0,1.0
583,577.93,697,2808.0,1000131,18,Roma,Monti,1.0,1.0
584,440.9,697,2808.0,1000131,19,Roma,Monti,1.0,1.0
585,149.22,697,2808.0,1000131,20,Roma,Monti,1.0,1.0
586,45.65,697,2808.0,1000131,21,Roma,Monti,1.0,1.0
587,28.48,697,2808.0,1000131,22,Roma,Monti,1.0,1.0
588,19.12,697,2808.0,1000131,23,Roma,Monti,1.0,1.0
589,11.81,709,950.0,1000132,5,Roma,Monti,1.0,1.0
590,36.3,709,950.0,1000132,6,Roma,Monti,1.0,1.0
591,91.71,709,950.0,1000132,7,Roma,Monti,1.0,1.0
592,84.73,709,950.0,1000132,8,Roma,Monti,1.0,1.0
593,61.26,709,950.0,1000132,9,Roma,Monti,1.0,1.0
594,46.13,709,950.0,1000132,10,Roma,Monti,1.0,1.0
595,44.3,709,950.0,1000132,11,Roma,Monti,1.0,1.0
596,52.13,709,950.0,1000132,12,Roma,Monti,1.0,1.0
597,636.66,709,950.0,1000132,13,Roma,Monti,1.0,1.0
598,628.95,709,950.0,1000132,14,Roma,Monti,1.0,1.0
599,591.5,709,950.0,1000132,15,Roma,Monti,1.0,1.0
600,643.47,709,950.0,1000132,16,Roma,Monti,1.0,1.0
601,713.62,709,950.0,1000132,17,Roma,Monti,1.0,1.0
602,731.02,709,950.0,1000132,18,Roma,Monti,1.0,1.0
603,557.69,709,950.0,1000132,19,Roma,Monti,1.0,1.0
604,154.82,709,950.0,1000132,20,Roma,Monti,1.0,1.0
605,47.37,709,950.0,1000132,21,Roma,Monti,1.0,1.0
606,29.55,709,950.0,1000132,22,Roma,Monti,1.0,1.0
607,19.84,709,950.0,1000132,23,Roma,Monti,1.0,1.0
608,14.0,550,1201.0,1000133,5,Roma,Monti,1.0,1.0
609,43.03,550,1201.0,1000133,6,Roma,Monti,1.0,1.0
610,108.73,550,1201.0,1000133,7,Roma,Monti,1.0,1.0
611,100.46,550,1201.0,1000133,8,Roma,Monti,1.0,1.0
612,72.62,550,1201.0,1000133,9,Roma,Monti,1.0,1.0
613,54.69,550,1201.0,1000133,10,Roma,Monti,1.0,1.0
614,52.52,550,1201.0,1000133,11,Roma,Monti,1.0,1.0
615,61.8,550,1201.0,1000133,12,Roma,Monti,1.0,1.0
616,937.96,550,1201.0,1000133,13,Roma,Monti,1.0,1.0
617,926.59,550,1201.0,1000133,14,Roma,Monti,1.0,1.0
618,871.43,550,1201.0,1000133,15,Roma,Monti,1.0,1.0
619,947.98,550,1201.0,1000133,16,Roma,Monti,1.0,1.0
620,1051.34,550,1201.0,1000133,17,Roma,Monti,1.0,1.0
621,1076.97,550,1201.0,1000133,18,Roma,Monti,1.0,1.0
622,821.62,550,1201.0,1000133,19,Roma,Monti,1.0,1.0
623,223.93,550,1201.0,1000133,20,Roma,Monti,1.0,1.0
624,68.51,550,1201.0,1000133,21,Roma,Monti,1.0,1.0
625,42.74,550,1201.0,1000133,22,Roma,Monti,1.0,1.0
626,28.69,550,1201.0,1000133,23,Roma,Monti,1.0,1.0
627,52.37,710,1579.0,1000134,5,Roma,Monti,1.0,1.0
628,160.98,710,1579.0,1000134,6,Roma,Monti,1.0,1.0
629,406.74,710,1579.0,1000134,7,Roma,Monti,1.0,1.0
630,375.79,710,1579.0,1000134,8,Roma,Monti,1.0,1.0
631,271.67,710,1579.0,1000134,9,Roma,Monti,1.0,1.0
632,204.59,710,1579.0,1000134,10,Roma,Monti,1.0,1.0
633,196.46,710,1579.0,1000134,11,Roma,Monti,1.0,1.0
634,231.18,710,1579.0,1000134,12,Roma,Monti,1.0,1.0
635,2387.56,710,1579.0,1000134,13,Roma,Monti,1.0,1.0
636,2358.62,710,1579.0,1000134,14,Roma,Monti,1.0,1.0
637,2218.2,710,1579.0,1000134,15,Roma,Monti,1.0,1.0
638,2413.08,710,1579.0,1000134,16,Roma,Monti,1.0,1.0
639,2676.18,710,1579.0,1000134,17,Roma,Monti,1.0,1.0
640,2741.4,710,1579.0,1000134,18,Roma,Monti,1.0,1.0
641,2091.41,710,1579.0,1000134,19,Roma,Monti,1.0,1.0
642,590.51,710,1579.0,1000134,20,Roma,Monti,1.0,1.0
643,180.67,710,1579.0,1000134,21,Roma,Monti,1.0,1.0
644,112.71,710,1579.0,1000134,22,Roma,Monti,1.0,1.0
645,75.66,710,1579.0,1000134,23,Roma,Monti,1.0,1.0
646,1.74,679,192.0,1000135,5,Roma,Monti,1.0,1.0
647,5.34,679,192.0,1000135,6,Roma,Monti,1.0,1.0
648,13.48,679,192.0,1000135,7,Roma,Monti,1.0,1.0
649,12.46,679,192.0,1000135,8,Roma,Monti,1.0,1.0
650,9.0,679,192.0,1000135,9,Roma,Monti,1.0,1.0
651,6.78,679,192.0,1000135,10,Roma,Monti,1.0,1.0
652,6.51,679,192.0,1000135,11,Roma,Monti,1.0,1.0
653,7.66,679,192.0,1000135,12,Roma,Monti,1.0,1.0
654,413.1,679,192.0,1000135,13,Roma,Monti,1.0,1.0
655,408.09,679,192.0,1000135,14,Roma,Monti,1.0,1.0
656,383.8,679,192.0,1000135,15,Roma,Monti,1.0,1.0
657,417.51,679,192.0,1000135,16,Roma,Monti,1.0,1.0
658,463.04,679,192.0,1000135,17,Roma,Monti,1.0,1.0
659,474.32,679,192.0,1000135,18,Roma,Monti,1.0,1.0
660,361.86,679,192.0,1000135,19,Roma,Monti,1.0,1.0
661,93.19,679,192.0,1000135,20,Roma,Monti,1.0,1.0
662,28.51,679,192.0,1000135,21,Roma,Monti,1.0,1.0
663,17.79,679,192.0,1000135,22,Roma,Monti,1.0,1.0
664,11.94,679,192.0,1000135,23,Roma,Monti,1.0,1.0
665,32.28,691,4785.0,1000136,5,Roma,Esquilino,1.0,1.0
666,99.22,691,4785.0,1000136,6,Roma,Esquilino,1.0,1.0
667,250.7,691,4785.0,1000136,7,Roma,Esquilino,1.0,1.0
668,231.63,691,4785.0,1000136,8,Roma,Esquilino,1.0,1.0
669,167.45,691,4785.0,1000136,9,Roma,Esquilino,1.0,1.0
670,126.11,691,4785.0,1000136,10,Roma,Esquilino,1.0,1.0
671,121.09,691,4785.0,1000136,11,Roma,Esquilino,1.0,1.0
672,142.49,691,4785.0,1000136,12,Roma,Esquilino,1.0,1.0
673,1101.79,691,4785.0,1000136,13,Roma,Esquilino,1.0,1.0
674,1088.44,691,4785.0,1000136,14,Roma,Esquilino,1.0,1.0
675,1023.64,691,4785.0,1000136,15,Roma,Esquilino,1.0,1.0
676,1113.57,691,4785.0,1000136,16,Roma,Esquilino,1.0,1.0
677,1234.98,691,4785.0,1000136,17,Roma,Esquilino,1.0,1.0
678,1265.08,691,4785.0,1000136,18,Roma,Esquilino,1.0,1.0
679,965.13,691,4785.0,1000136,19,Roma,Esquilino,1.0,1.0
680,282.44,691,4785.0,1000136,20,Roma,Esquilino,1.0,1.0
681,86.42,691,4785.0,1000136,21,Roma,Esquilino,1.0,1.0
682,53.91,691,4785.0,1000136,22,Roma,Esquilino,1.0,1.0
683,36.19,691,4785.0,1000136,23,Roma,Esquilino,1.0,1.0
684,23.02,625,1926.0,1000137,5,Roma,Esquilino,1.0,1.0
685,70.75,625,1926.0,1000137,6,Roma,Esquilino,1.0,1.0
686,178.76,625,1926.0,1000137,7,Roma,Esquilino,1.0,1.0
687,165.16,625,1926.0,1000137,8,Roma,Esquilino,1.0,1.0
688,119.39,625,1926.0,1000137,9,Roma,Esquilino,1.0,1.0
689,89.92,625,1926.0,1000137,10,Roma,Esquilino,1.0,1.0
690,86.34,625,1926.0,1000137,11,Roma,Esquilino,1.0,1.0
691,101.6,625,1926.0,1000137,12,Roma,Esquilino,1.0,1.0
692,545.19,625,1926.0,1000137,13,Roma,Esquilino,1.0,1.0
693,538.58,625,1926.0,1000137,14,Roma,Esquilino,1.0,1.0
694,506.52,625,1926.0,1000137,15,Roma,Esquilino,1.0,1.0
695,551.02,625,1926.0,1000137,16,Roma,Esquilino,1.0,1.0
696,611.1,625,1926.0,1000137,17,Roma,Esquilino,1.0,1.0
697,625.99,625,1926.0,1000137,18,Roma,Esquilino,1.0,1.0
698,477.57,625,1926.0,1000137,19,Roma,Esquilino,1.0,1.0
699,148.39,625,1926.0,1000137,20,Roma,Esquilino,1.0,1.0
700,45.4,625,1926.0,1000137,21,Roma,Esquilino,1.0,1.0
701,28.32,625,1926.0,1000137,22,Roma,Esquilino,1.0,1.0
702,19.01,625,1926.0,1000137,23,Roma,Esquilino,1.0,1.0
703,22.03,702,1910.0,1000138,5,Roma,Monti,1.0,1.0
704,67.73,702,1910.0,1000138,6,Roma,Monti,1.0,1.0
705,171.12,702,1910.0,1000138,7,Roma,Monti,1.0,1.0
706,158.1,702,1910.0,1000138,8,Roma,Monti,1.0,1.0
707,114.3,702,1910.0,1000138,9,Roma,Monti,1.0,1.0
708,86.08,702,1910.0,1000138,10,Roma,Monti,1.0,1.0
709,82.66,702,1910.0,1000138,11,Roma,Monti,1.0,1.0
710,97.26,702,1910.0,1000138,12,Roma,Monti,1.0,1.0
711,423.24,702,1910.0,1000138,13,Roma,Monti,1.0,1.0
712,418.11,702,1910.0,1000138,14,Roma,Monti,1.0,1.0
713,393.21,702,1910.0,1000138,15,Roma,Monti,1.0,1.0
714,427.76,702,1910.0,1000138,16,Roma,Monti,1.0,1.0
715,474.4,702,1910.0,1000138,17,Roma,Monti,1.0,1.0
716,485.96,702,1910.0,1000138,18,Roma,Monti,1.0,1.0
717,370.74,702,1910.0,1000138,19,Roma,Monti,1.0,1.0
718,120.3,702,1910.0,1000138,20,Roma,Monti,1.0,1.0
719,36.81,702,1910.0,1000138,21,Roma,Monti,1.0,1.0
720,22.96,702,1910.0,1000138,22,Roma,Monti,1.0,1.0
721,15.41,702,1910.0,1000138,23,Roma,Monti,1.0,1.0
722,12.53,711,1424.0,1000139,5,Roma,Monti,1.0,1.0
723,38.52,711,1424.0,1000139,6,Roma,Monti,1.0,1.0
724,97.32,711,1424.0,1000139,7,Roma,Monti,1.0,1.0
725,89.91,711,1424.0,1000139,8,Roma,Monti,1.0,1.0
726,65.0,711,1424.0,1000139,9,Roma,Monti,1.0,1.0
727,48.95,711,1424.0,1000139,10,Roma,Monti,1.0,1.0
728,47.01,711,1424.0,1000139,11,Roma,Monti,1.0,1.0
729,55.31,711,1424.0,1000139,12,Roma,Monti,1.0,1.0
730,482.11,711,1424.0,1000139,13,Roma,Monti,1.0,1.0
731,476.27,711,1424.0,1000139,14,Roma,Monti,1.0,1.0
732,447.91,711,1424.0,1000139,15,Roma,Monti,1.0,1.0
733,487.26,711,1424.0,1000139,16,Roma,Monti,1.0,1.0
734,540.39,711,1424.0,1000139,17,Roma,Monti,1.0,1.0
735,553.56,711,1424.0,1000139,18,Roma,Monti,1.0,1.0
736,422.31,711,1424.0,1000139,19,Roma,Monti,1.0,1.0
737,121.63,711,1424.0,1000139,20,Roma,Monti,1.0,1.0
738,37.22,711,1424.0,1000139,21,Roma,Monti,1.0,1.0
739,23.22,711,1424.0,1000139,22,Roma,Monti,1.0,1.0
740,15.59,711,1424.0,1000139,23,Roma,Monti,1.0,1.0
741,4.38,88,377.0,1000140,5,Roma,Trevi,1.0,1.0
742,13.45,88,377.0,1000140,6,Roma,Trevi,1.0,1.0
743,33.99,88,377.0,1000140,7,Roma,Trevi,1.0,1.0
744,31.4,88,377.0,1000140,8,Roma,Trevi,1.0,1.0
745,22.7,88,377.0,1000140,9,Roma,Trevi,1.0,1.0
746,17.1,88,377.0,1000140,10,Roma,Trevi,1.0,1.0
747,16.42,88,377.0,1000140,11,Roma,Trevi,1.0,1.0
748,19.32,88,377.0,1000140,12,Roma,Trevi,1.0,1.0
749,645.58,88,377.0,1000140,13,Roma,Trevi,1.0,1.0
750,637.76,88,377.0,1000140,14,Roma,Trevi,1.0,1.0
751,599.79,88,377.0,1000140,15,Roma,Trevi,1.0,1.0
752,652.48,88,377.0,1000140,16,Roma,Trevi,1.0,1.0
753,723.62,88,377.0,1000140,17,Roma,Trevi,1.0,1.0
754,741.26,88,377.0,1000140,18,Roma,Trevi,1.0,1.0
755,565.51,88,377.0,1000140,19,Roma,Trevi,1.0,1.0
756,147.68,88,377.0,1000140,20,Roma,Trevi,1.0,1.0
757,45.18,88,377.0,1000140,21,Roma,Trevi,1.0,1.0
758,28.19,88,377.0,1000140,22,Roma,Trevi,1.0,1.0
759,18.92,88,377.0,1000140,23,Roma,Trevi,1.0,1.0
760,2.66,192,225.0,1000141,5,Roma,Colonna,1.0,1.0
761,8.17,192,225.0,1000141,6,Roma,Colonna,1.0,1.0
762,20.63,192,225.0,1000141,7,Roma,Colonna,1.0,1.0
763,19.06,192,225.0,1000141,8,Roma,Colonna,1.0,1.0
764,13.78,192,225.0,1000141,9,Roma,Colonna,1.0,1.0
765,10.38,192,225.0,1000141,10,Roma,Colonna,1.0,1.0
