,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
366,56.34,3,71.0,1000456,9.0,Roma,Marcigliana,23575,22,262
367,72.92,458,96.0,1000408,15.0,Roma,Monte Sacro Alto,4485,15,181
368,6.08,365,5429.0,1001929,6.0,Roma,Trionfale,5821,23,472
369,8.64,58,6248.0,1058040,7.0,Gallicano nel laz,,11487,12,1740
370,3.31,416,9655.0,1002003,6.0,Roma,Della Vittoria,2550,7,735
371,20.91,195,813.0,1001957,7.0,Roma,Della Vittoria,2311,7,822
372,2.2,396,5455.0,1001934,8.0,Roma,Primavalle,3700,11,360
373,1.67,361,1797.0,1001903,9.0,Roma,Trionfale,3100,8,80
374,0.82,363,2453.0,1001907,10.0,Roma,Trionfale,1900,6,124
375,11.14,400,1796.0,1001945,10.0,Roma,Trionfale,6580,11,471
376,5.46,747,2199.0,1000211,8.0,Roma,Trieste,3333,10,1954
377,8.59,362,4659.0,1001906,10.0,Roma,Trionfale,4952,10,87
378,33.85,1058,1684.0,1001202,6.0,Roma,Europa,7080,21,541
379,700.0,385,10.0,1001928,13.0,Roma,Trionfale,8800,17,362
380,8.59,362,4659.0,1001906,17.0,Roma,Trionfale,3595,12,295
381,3.34,361,1797.0,1001903,12.0,Roma,Trionfale,3283,8,62
382,11.59,362,4659.0,1001906,13.0,Roma,Trionfale,5407,12,461
383,5.94,332,2190.0,1001919,6.0,Roma,Della Vittoria,3569,9,389
384,6.87,362,4659.0,1001906,7.0,Roma,Trionfale,5012,14,740
385,10.62,1075,2355.0,1001715,8.0,Roma,Prati,5968,21,690
386,15.06,240,2457.0,1001716,8.0,Roma,Prati,6729,20,254
387,8.88,32,17912.0,1058114,9.0,Zagarolo,,4340,8,186
388,6.44,1103,1864.0,1001710,8.0,Roma,Della Vittoria,3216,10,654
389,9.03,365,5429.0,1001929,9.0,Roma,Trionfale,5763,13,573
390,4.08,363,2453.0,1001907,9.0,Roma,Trionfale,3640,9,277
391,10.09,362,4659.0,1001906,14.0,Roma,Trionfale,7436,16,356
392,375.0,671,16.0,1000112,17.0,Roma,Campitelli,2350,8,57
393,1.07,362,4659.0,1001906,22.0,Roma,Trionfale,6680,15,205
394,4.83,1103,1864.0,1001710,5.0,Roma,Della Vittoria,5522,16,925
395,2.93,396,5455.0,1001934,9.0,Roma,Primavalle,3581,11,218
396,6.63,365,5429.0,1001929,7.0,Roma,Trionfale,3827,10,809
397,2.29,1049,4794.0,1001736,7.0,Roma,Trionfale,7600,21,983
398,3.69,670,1625.0,1000231,7.0,Roma,Trieste,3616,12,988
399,5.11,151,1370.0,1000319,9.0,Roma,Nomentano,1800,7,28
400,1.68,1311,2978.0,1001358,11.0,Roma,Castel Fusano,6500,10,61
401,818.18,0,33.0,1001236,13.0,Roma,Castel Porziano,10562,16,105
402,5.58,362,4659.0,1001906,11.0,Roma,Trionfale,5330,10,454
403,15.52,210,1289.0,1000204,13.0,Roma,Pinciano,3395,13,460
404,5.96,358,8216.0,1001901,10.0,Roma,Trionfale,5516,13,356
405,4.26,358,8216.0,1001901,8.0,Roma,Trionfale,2874,8,179
406,25.83,195,813.0,1001957,8.0,Roma,Della Vittoria,2228,6,536
407,2.78,361,1797.0,1001903,10.0,Roma,Trionfale,2840,11,224
408,0.52,530,5716.0,1058042,4.0,Genazzano,,16333,17,1697
409,1.25,642,3201.0,1000536,13.0,Roma,Pietralata,3100,8,1271
410,2.87,324,3836.0,1001825,17.0,Roma,Aurelio,3618,10,163
411,6.98,541,2150.0,1001713,17.0,Roma,Trionfale,4653,16,607
412,2.88,100,2427.0,1000326,18.0,Roma,Nomentano,4242,14,37
413,6.17,57,51690.0,1058032,8.0,Civitavecchia,,8581,11,487
414,4.61,1194,3038.0,1001227,17.0,Roma,Tor de' Cenci,7050,12,197
415,21.51,293,558.0,1001242,7.0,Roma,Torrino,3266,8,893
416,3.59,1054,15597.0,1002022,9.0,Roma,Labaro,6948,10,298
417,4.59,1049,4794.0,1001736,10.0,Roma,Trionfale,3254,10,166
418,3.57,746,3363.0,1000206,12.0,Roma,Flaminio,7925,21,777
419,3.83,242,522.0,1001729,6.0,Roma,Della Vittoria,1950,7,3466
420,13.84,240,2457.0,1001716,10.0,Roma,Prati,6582,18,552
421,7.24,400,1796.0,1001945,12.0,Roma,Trionfale,3353,10,960
422,4.79,365,5429.0,1001929,12.0,Roma,Trionfale,4969,14,314
423,10.09,205,2576.0,1001628,5.0,Roma,Gianicolense,23019,42,697
424,12.57,39,3422.0,1058129,16.0,FRASCATI,,6509,14,122
425,4.5,980,10671.0,1000805,8.0,Roma,Torrenova,3262,7,463
426,6.21,205,2576.0,1001628,10.0,Roma,Gianicolense,22375,22,1395
427,3.21,39,3422.0,1058129,20.0,FRASCATI,,17672,17,248
428,11.73,1092,4262.0,1001036,17.0,Roma,Torrenova,6460,12,195
429,7.04,1137,3833.0,1001044,6.0,Roma,Torre Gaia,3796,9,474
430,27.91,83,609.0,1001127,7.0,Roma,Torricola,6652,15,1151
431,7.3,1137,3833.0,1001044,9.0,Roma,Torre Gaia,4453,8,171
432,5.06,980,10671.0,1000805,13.0,Roma,Torrenova,5764,12,220
433,61.86,13,291.0,1001124,8.0,Roma,Appio-Pignatelli,5733,11,1041
434,7.73,1160,4914.0,1001116,9.0,Roma,Ardeatino,3844,9,532
435,3.86,1164,5966.0,1001119,9.0,Roma,Ardeatino,3821,9,287
436,15.55,1161,3279.0,1001121,9.0,Roma,Ardeatino,5158,11,712
437,5.7,1160,4914.0,1001116,10.0,Roma,Ardeatino,2735,8,86
438,7.97,382,3263.0,1001526,17.0,Roma,Portuense,3707,10,371
439,6.3,1139,3967.0,1001104,17.0,Roma,Ostiense,3812,10,51
440,4.03,1139,3967.0,1001104,18.0,Roma,Ostiense,3943,10,134
441,0.63,1145,3166.0,1001106,20.0,Roma,Ostiense,700,3,152
442,6.89,1123,5664.0,1001122,7.0,Roma,Ardeatino,5143,11,660
443,4.66,205,2576.0,1001628,8.0,Roma,Gianicolense,20766,24,965
444,8.95,1160,4914.0,1001116,14.0,Roma,Ardeatino,6940,15,162
445,8.75,1160,4914.0,1001116,15.0,Roma,Ardeatino,4525,11,307
446,4.49,1062,8241.0,1001115,17.0,Roma,Ardeatino,4205,14,256
447,11.59,378,2675.0,1001920,17.0,Roma,Trionfale,3225,11,433
448,1.63,1160,4914.0,1001116,21.0,Roma,Ardeatino,8862,14,333
449,523.81,252,21.0,1000475,5.0,Roma,Castel Giubileo,16090,23,669
450,21.07,912,617.0,1000544,15.0,Roma,Pietralata,9246,20,548
451,6.35,668,2833.0,1000130,16.0,Roma,Esquilino,5822,22,323
452,3.99,713,3006.0,1000129,17.0,Roma,Esquilino,3575,15,117
453,3.97,977,4533.0,1000820,7.0,Roma,Torre Angela,10750,14,481
454,5.9,1320,2542.0,1000706,13.0,Roma,Alessandrino,10393,22,193
455,9.71,32,17912.0,1058114,13.0,Zagarolo,,6238,10,305
456,10.55,32,17912.0,1058114,16.0,Zagarolo,,5167,10,147
457,4.45,177,6298.0,1000813,12.0,Roma,Lunghezza,5703,9,520
458,10.86,960,1842.0,1000723,14.0,Roma,Alessandrino,2820,9,121
459,10.66,32,17912.0,1058114,6.0,Zagarolo,,5800,10,546
460,6.29,1320,2542.0,1000706,6.0,Roma,Alessandrino,9293,25,877
461,4.08,974,5633.0,1000818,14.0,Roma,Torre Angela,5330,12,239
462,10.44,32,17912.0,1058114,14.0,Zagarolo,,5764,11,186
463,3.11,1068,9650.0,1001026,6.0,Roma,Don Bosco,7150,22,779
464,2.07,1068,9650.0,1001026,7.0,Roma,Don Bosco,2985,9,373
465,6.53,607,6124.0,1001008,7.0,Roma,Appio Claudio,8250,17,748
466,1.97,1019,4564.0,1000843,7.0,Roma,Borghesiana,6455,12,314
467,3.29,1019,4564.0,1000843,9.0,Roma,Borghesiana,9000,15,109
468,4.32,63,11802.0,1058060,10.0,Montecompatri,,9554,14,90
469,4.24,154,6371.0,1000842,13.0,Roma,Borghesiana,10107,21,110
470,3.3,154,6371.0,1000842,7.0,Roma,Borghesiana,6428,11,673
471,9.99,32,17912.0,1058114,8.0,Zagarolo,,4032,7,470
472,3.9,173,1025.0,1000731,14.0,Roma,Alessandrino,8000,27,218
473,5.14,75,9139.0,1058102,5.0,Segni,,8908,13,925
474,3.58,516,837.0,1000906,9.0,Roma,Tuscolano,16900,23,7
475,1.85,636,3240.0,1000927,10.0,Roma,Appio-Latino,7950,19,173
476,2.81,508,10693.0,1058026,6.0,Cave,,7370,14,709
477,9.97,530,5716.0,1058042,7.0,Genazzano,,4431,7,433
478,8.05,530,5716.0,1058042,8.0,Genazzano,,4636,8,244
479,6.05,74,15206.0,1058110,11.0,Valmontone,,8576,11,736
480,9.45,530,5716.0,1058042,11.0,Genazzano,,7855,10,142
481,12.77,530,5716.0,1058042,15.0,Genazzano,,5684,9,259
482,11.37,530,5716.0,1058042,16.0,Genazzano,,4420,7,113
483,4.02,508,10693.0,1058026,9.0,Cave,,7537,11,757
484,3.18,508,10693.0,1058026,10.0,Cave,,5302,9,333
485,8.57,530,5716.0,1058042,10.0,Genazzano,,7353,10,356
486,2.81,508,10693.0,1058026,11.0,Cave,,4890,8,233
487,5.98,74,15206.0,1058110,12.0,Valmontone,,8996,12,296
488,21.27,515,20924.0,1058034,12.0,Colleferro,,19380,18,459
489,12.6,530,5716.0,1058042,14.0,Genazzano,,6194,9,226
490,13.78,10,15746.0,1058119,10.0,San cesareo,,5124,8,177
491,10.32,530,5716.0,1058042,13.0,Genazzano,,6520,9,487
492,5.95,530,5716.0,1058042,5.0,Genazzano,,5685,10,521
493,10.32,530,5716.0,1058042,6.0,Genazzano,,3191,6,476
494,3.46,508,10693.0,1058026,7.0,Cave,,6059,10,589
495,1526.32,1086,19.0,1001033,11.0,Roma,Torre Maura,11344,15,295
496,1.24,515,20924.0,1058034,22.0,Colleferro,,27876,18,696
497,22.34,562,1119.0,1058080,18.0,Ponzano romano,,66580,44,2055
498,5.19,524,15424.0,1058036,15.0,Fiano romano,,10283,12,375
499,28.53,515,20924.0,1058034,15.0,Colleferro,,15911,17,500
500,14.59,912,617.0,1000544,17.0,Roma,Pietralata,7144,19,643
501,9.72,912,617.0,1000544,13.0,Roma,Pietralata,10933,23,863
502,4.66,713,3006.0,1000129,16.0,Roma,Esquilino,8192,30,315
503,51.33,897,526.0,1000529,7.0,Roma,Settecamini,11914,18,416
504,190.48,252,21.0,1000475,7.0,Roma,Castel Giubileo,19150,19,199
505,3.03,692,4294.0,1000103,14.0,Roma,Regola,6861,19,375
506,2.9,279,3100.0,1000734,16.0,Roma,Tor Sapienza,10877,29,370
507,238.1,252,21.0,1000475,6.0,Roma,Castel Giubileo,14620,25,661
508,18.1,863,1105.0,1000490,8.0,Roma,Monte Sacro Alto,4675,12,2106
509,6.23,685,3211.0,1000946,9.0,Roma,Appio-Latino,3345,10,689
510,238.1,252,21.0,1000475,10.0,Roma,Castel Giubileo,17680,21,1320
511,21.75,273,1839.0,1000701,17.0,Roma,Collatino,13167,23,384
512,3.55,279,3100.0,1000734,17.0,Roma,Tor Sapienza,5654,9,98
513,149.8,1129,247.0,1001524,8.0,Roma,Ponte Galeria,23140,22,1731
514,47.62,252,21.0,1000475,9.0,Roma,Castel Giubileo,35800,25,17
515,77.32,843,194.0,1000453,8.0,Roma,Val Melaina,10553,12,1602
516,34.99,865,1372.0,1000491,8.0,Roma,Casal Boccone,12366,15,594
517,2.49,884,4821.0,1000515,9.0,Roma,San Basilio,15491,16,162
518,4.19,279,3100.0,1000734,10.0,Roma,Tor Sapienza,7830,10,1772
519,6.69,881,12564.0,1000512,11.0,Roma,San Basilio,5826,9,190
520,95.24,252,21.0,1000475,12.0,Roma,Castel Giubileo,23250,20,153
521,6.23,810,5938.0,1000412,14.0,Roma,Castel Giubileo,2705,8,114
522,47.62,252,21.0,1000475,14.0,Roma,Castel Giubileo,5500,10,8
523,1.29,279,3100.0,1000734,18.0,Roma,Tor Sapienza,6375,11,120
524,653.85,778,26.0,1000330,4.0,Roma,Tiburtino,11852,25,645
525,7.12,643,1545.0,1000617,8.0,Roma,Prenestino-Labicano,3527,11,801
526,192.31,778,26.0,1000330,10.0,Roma,Tiburtino,3260,11,199
527,3.83,612,6003.0,1001519,14.0,Roma,Gianicolense,3278,10,450
528,15.55,1133,1865.0,1001606,14.0,Roma,Gianicolense,6786,15,286
529,3.33,612,6003.0,1001519,17.0,Roma,Gianicolense,5040,12,201
530,3.33,612,6003.0,1001519,6.0,Roma,Gianicolense,2160,9,942
531,4.0,612,6003.0,1001519,7.0,Roma,Gianicolense,4779,9,289
532,5.13,77,48715.0,1058117,9.0,Ardea,,11738,14,374
533,3.66,612,6003.0,1001519,10.0,Roma,Gianicolense,5409,12,246
534,2.0,612,6003.0,1001519,18.0,Roma,Gianicolense,7216,13,111
535,2.93,181,61346.0,1058079,4.0,Pomezia,,16926,21,748
536,5.0,181,61346.0,1058079,8.0,Pomezia,,7536,11,475
537,4.66,612,6003.0,1001519,8.0,Roma,Gianicolense,3560,9,486
538,6.44,291,2330.0,1001701,16.0,Roma,Borgo,8773,23,65
539,1.83,612,6003.0,1001519,21.0,Roma,Gianicolense,9600,17,319
540,6.96,435,1006.0,1001530,6.0,Roma,Portuense,3742,9,231
541,3.18,598,1572.0,1001638,7.0,Roma,Gianicolense,4260,14,378
542,10.97,1321,1094.0,1001545,7.0,Roma,Portuense,2258,7,183
543,14.48,1133,1865.0,1001606,15.0,Roma,Gianicolense,4166,11,205
544,7.33,612,6003.0,1001519,16.0,Roma,Gianicolense,3718,12,136
545,10.42,56,37244.0,1058029,14.0,Cerveteri,,4511,7,199
546,5.33,612,6003.0,1001519,15.0,Roma,Gianicolense,8259,23,271
547,4.65,82,52937.0,1058111,11.0,Velletri,,5476,10,255
548,5.82,82,52937.0,1058111,15.0,Velletri,,6521,12,301
549,1.11,575,2693.0,1000423,5.0,Roma,Monte Sacro,12566,37,2728
550,5.82,262,2061.0,1000437,15.0,Roma,Monte Sacro Alto,6083,17,808
551,300.0,218,10.0,1000495,5.0,Roma,Monte Sacro,2433,7,1017
552,64.68,840,201.0,1000446,15.0,Roma,Casal Boccone,13153,24,475
553,62.5,458,96.0,1000408,16.0,Roma,Monte Sacro Alto,2933,10,58
554,4.37,262,2061.0,1000437,14.0,Roma,Monte Sacro Alto,4122,13,131
555,5.01,1130,399.0,1000439,4.0,Roma,Monte Sacro Alto,700,2,1130
556,74.47,757,188.0,1000219,4.0,Roma,Parioli,19585,29,1336
557,4.75,330,4418.0,1001841,8.0,Roma,Aurelio,7614,15,1105
558,3.6,945,11125.0,1000704,11.0,Roma,Prenestino-Centocelle,4320,10,190
559,2000.0,183,1.0,1001741,7.0,Roma,Della Vittoria,20400,31,5405
560,49.15,562,1119.0,1058080,14.0,Ponzano romano,,51383,38,2210
561,22.1,464,362.0,1002048,9.0,Roma,Della Vittoria,11262,17,261
562,3000.0,183,1.0,1001741,16.0,Roma,Della Vittoria,2766,13,331
563,485.71,257,35.0,1000311,7.0,Roma,Nomentano,10364,30,793
564,428.57,257,35.0,1000311,8.0,Roma,Nomentano,14740,25,1017
565,11.15,360,269.0,1001902,10.0,Roma,Trionfale,3266,9,26
566,1.75,1221,8572.0,1001939,11.0,Roma,Della Vittoria,10453,28,124
567,3.74,53,11215.0,1058015,12.0,Campagnano di rom,,18561,20,549
568,38.74,1186,1239.0,1001206,6.0,Roma,Europa,5895,14,1022
569,10.42,382,3263.0,1001526,16.0,Roma,Portuense,5364,13,229
570,17.76,1186,1239.0,1001206,7.0,Roma,Europa,10618,19,712
571,5.11,292,1174.0,1001213,15.0,Roma,Torrino,8100,15,258
572,9.81,309,3567.0,1001506,16.0,Roma,Portuense,6134,17,230
573,9.19,382,3263.0,1001526,15.0,Roma,Portuense,3360,10,281
574,1.35,880,3717.0,1000519,15.0,Roma,Pietralata,15080,27,53
575,4.34,169,7609.0,1001537,11.0,Roma,Ponte Galeria,15545,19,268
576,13666.67,1070,3.0,1001208,6.0,Roma,Europa,12270,31,952
577,3.25,767,3074.0,1000250,16.0,Roma,Trieste,5590,19,330
578,2.12,776,1884.0,1000280,16.0,Roma,Trieste,18700,58,322
579,23.62,725,127.0,1000155,19.0,Roma,Trastevere,8566,23,227
580,1.14,771,4401.0,1000266,21.0,Roma,Trieste,6580,15,112
581,4.54,771,4401.0,1000266,15.0,Roma,Trieste,9850,21,899
582,5.84,776,1884.0,1000280,17.0,Roma,Trieste,5827,14,337
583,4.94,405,1416.0,1000235,16.0,Roma,Trieste,9928,18,155
584,6.66,901,1351.0,1000627,16.0,Roma,Prenestino-Labicano,9433,19,305
585,7.26,329,4684.0,1001708,7.0,Roma,Della Vittoria,6764,19,587
586,6.13,771,4401.0,1000266,9.0,Roma,Trieste,6103,13,257
587,2.96,901,1351.0,1000627,10.0,Roma,Prenestino-Labicano,6225,14,311
588,5.15,1175,3300.0,1000629,15.0,Roma,Prenestino-Labicano,7194,24,280
589,2.81,221,6398.0,1000603,15.0,Roma,Prenestino-Labicano,7661,19,217
590,13.84,940,1590.0,1000646,16.0,Roma,Prenestino-Labicano,3563,13,243
591,1.48,901,1351.0,1000627,17.0,Roma,Prenestino-Labicano,6500,19,150
592,42.77,206,491.0,1001126,9.0,Roma,Torricola,7804,16,353
593,2111.11,1063,9.0,1001009,9.0,Roma,Appio Claudio,3352,9,297
594,2.69,1082,4092.0,1001029,10.0,Roma,Tuscolano,1709,6,19
595,7.4,901,1351.0,1000627,11.0,Roma,Prenestino-Labicano,9810,18,95
596,3.67,1082,4092.0,1001029,16.0,Roma,Tuscolano,3400,15,67
597,2.22,901,1351.0,1000627,18.0,Roma,Prenestino-Labicano,4433,16,36
598,6.22,943,3053.0,1000720,16.0,Roma,Prenestino-Centocelle,5173,12,128
599,28.28,273,1839.0,1000701,10.0,Roma,Collatino,5025,11,124
600,6.64,159,904.0,1001230,15.0,Roma,Castel di Leva,5016,12,147
601,1.61,880,3717.0,1000519,16.0,Roma,Pietralata,3033,9,176
602,1.71,1082,4092.0,1001029,17.0,Roma,Tuscolano,5571,18,94
603,6.25,950,800.0,1000708,18.0,Roma,Tor Sapienza,2860,6,424
604,6.36,801,1416.0,1000448,10.0,Roma,Monte Sacro,3455,10,1829
605,2.91,418,2749.0,1000277,11.0,Roma,Trieste,4712,15,135
606,5.46,853,1831.0,1000493,13.0,Roma,Monte Sacro,5440,16,500
607,5.75,796,2783.0,1000401,13.0,Roma,Monte Sacro,10137,18,277
608,1.8,796,2783.0,1000401,6.0,Roma,Monte Sacro,3640,12,753
609,5.16,808,3684.0,1000419,11.0,Roma,Casal Boccone,6321,9,151
610,1.82,804,4950.0,1000407,13.0,Roma,Monte Sacro Alto,5011,11,59
611,3.85,911,2335.0,1000543,17.0,Roma,Pietralata,13177,30,176
612,28.08,824,641.0,1000451,6.0,Roma,Monte Sacro,5738,12,1059
613,3.59,796,2783.0,1000401,7.0,Roma,Monte Sacro,10890,21,317
614,6.01,853,1831.0,1000493,6.0,Roma,Monte Sacro,5518,17,518
615,3.97,803,3025.0,1000406,10.0,Roma,Casal Boccone,5725,14,58
616,4.09,771,4401.0,1000266,17.0,Roma,Trieste,4638,13,550
617,2.02,804,4950.0,1000407,6.0,Roma,Monte Sacro Alto,2780,10,738
618,10.92,824,641.0,1000451,12.0,Roma,Monte Sacro,5585,16,70
619,2.51,438,2391.0,1000449,14.0,Roma,Monte Sacro,12850,22,3236
620,10.28,1205,2042.0,1000471,14.0,Roma,Monte Sacro,6633,18,237
621,6.01,853,1831.0,1000493,15.0,Roma,Monte Sacro,3027,11,79
622,6.4,831,4691.0,1000474,16.0,Roma,Monte Sacro,7440,19,536
623,3.84,831,4691.0,1000474,13.0,Roma,Monte Sacro,4122,12,558
624,3.93,337,2799.0,1001835,5.0,Roma,Aurelio,6227,21,626
625,2.44,197,11876.0,1001618,6.0,Roma,Castel di Guido,6082,9,469
626,6.55,181,61346.0,1058079,6.0,Pomezia,,8617,14,525
627,8.89,342,1462.0,1001849,14.0,Roma,Aurelio,10323,17,200
628,3.83,25,2091.0,1001631,15.0,Roma,Castel di Guido,18025,15,185
629,23.26,1217,645.0,1001829,15.0,Roma,Casalotti,4393,9,186
630,5.44,181,61346.0,1058079,7.0,Pomezia,,7740,12,542
631,12.4,1217,645.0,1001829,14.0,Roma,Casalotti,12487,16,876
632,5.66,160,1061.0,1001821,14.0,Roma,Aurelio,9583,22,263
633,2.61,197,11876.0,1001618,5.0,Roma,Castel di Guido,18287,24,860
634,41.86,1217,645.0,1001829,7.0,Roma,Casalotti,8251,12,587
635,4.29,197,11876.0,1001618,14.0,Roma,Castel di Guido,6256,12,175
636,8.93,1196,672.0,1001234,6.0,Roma,Castel di Decima,20650,26,1175
637,5.48,181,61346.0,1058079,10.0,Pomezia,,6872,10,280
638,4.48,181,61346.0,1058079,11.0,Pomezia,,8031,12,282
639,3.22,337,2799.0,1001835,16.0,Roma,Aurelio,6722,26,116
640,9.3,1217,645.0,1001829,16.0,Roma,Casalotti,13683,21,21
641,10.7,903,2242.0,1000534,17.0,Roma,Collatino,4129,11,102
642,41.67,580,24.0,1000487,5.0,Roma,Val Melaina,9400,19,653
643,1.61,880,3717.0,1000519,11.0,Roma,Pietralata,7700,15,289
644,11.3,1280,1504.0,1001704,4.0,Roma,Prati,10805,25,1015
645,4.63,338,3241.0,1001836,15.0,Roma,Primavalle,4173,13,259
646,5.86,338,3241.0,1001836,14.0,Roma,Primavalle,5952,18,414
647,4.65,1280,1504.0,1001704,5.0,Roma,Prati,16185,52,429
648,2.64,295,3035.0,1001806,10.0,Roma,Primavalle,4912,13,294
649,6.17,338,3241.0,1001836,11.0,Roma,Primavalle,2865,9,88
650,17.61,18,2669.0,1001418,16.0,Fiumicino,,19757,22,402
651,0.93,338,3241.0,1001836,23.0,Roma,Primavalle,17100,18,379
652,7.21,1199,2911.0,1001714,9.0,Roma,Prati,6619,15,120
653,4.19,902,11681.0,1000533,9.0,Roma,Collatino,8053,14,652
654,5.09,738,4516.0,1000203,10.0,Roma,Pinciano,6926,18,614
655,166.67,814,144.0,1000426,11.0,Roma,Val Melaina,9608,17,660
656,4.43,738,4516.0,1000203,12.0,Roma,Pinciano,8220,16,271
657,20.39,312,981.0,1000273,15.0,Roma,Parioli,6745,15,201
658,17.57,402,1594.0,1002050,15.0,Roma,Tor di Quinto,5775,16,402
659,7.53,738,4516.0,1000203,17.0,Roma,Pinciano,3491,11,246
660,3.44,460,3487.0,1002051,15.0,Roma,Tomba di Nerone,7183,17,238
661,5.31,738,4516.0,1000203,18.0,Roma,Pinciano,5833,11,111
662,66.67,451,150.0,1002033,16.0,Roma,Tor di Quinto,3210,9,227
663,5.98,738,4516.0,1000203,16.0,Roma,Pinciano,7103,19,329
664,111.11,814,144.0,1000426,14.0,Roma,Val Melaina,9812,30,462
665,6.86,22,87039.0,1058047,10.0,Guidonia montecel,,6651,11,219
666,10.72,76,54366.0,1058104,10.0,Tivoli,,4942,9,256
667,5.16,82,52937.0,1058111,9.0,Velletri,,5473,10,329
668,5.6,124,13219.0,1058050,12.0,Lanuvio,,6214,9,277
669,4.14,82,52937.0,1058111,12.0,Velletri,,7522,12,405
670,1.36,82,52937.0,1058111,18.0,Velletri,,8370,12,243
671,0.98,124,13219.0,1058050,22.0,Lanuvio,,13046,14,306
672,5.61,82,52937.0,1058111,8.0,Velletri,,5859,10,473
673,7.34,124,13219.0,1058050,15.0,Lanuvio,,7965,13,623
674,4.16,82,52937.0,1058111,17.0,Velletri,,5965,10,319
675,6.43,124,13219.0,1058050,11.0,Lanuvio,,4464,7,356
676,6.2,124,13219.0,1058050,8.0,Lanuvio,,6924,10,520
677,0.11,82,52937.0,1058111,22.0,Velletri,,10433,15,178
678,5.12,82,52937.0,1058111,14.0,Velletri,,5992,11,339
679,5.6,124,13219.0,1058050,16.0,Lanuvio,,7098,12,625
680,5.51,251,5080.0,1000428,5.0,Roma,Marcigliana,8896,14,677
681,7.22,1075,2355.0,1001715,15.0,Roma,Prati,7529,19,149
682,4.71,1121,3606.0,1000486,18.0,Roma,Monte Sacro,9947,20,290
683,3.08,50,10393.0,1058081,13.0,Riano,,8806,13,906
684,2.97,575,2693.0,1000423,14.0,Roma,Monte Sacro,6575,18,95
685,128.87,843,194.0,1000453,5.0,Roma,Val Melaina,5380,16,346
686,28.47,684,1440.0,1000416,14.0,Roma,Castel Giubileo,11207,19,572
687,5.82,1121,3606.0,1000486,15.0,Roma,Monte Sacro,5104,14,176
688,7.32,484,410.0,1000107,16.0,Roma,Trevi,13166,32,16
689,8.47,681,4250.0,1000402,16.0,Roma,Monte Sacro,3388,15,564
690,2.78,782,2881.0,1000305,18.0,Roma,Nomentano,8400,15,590
691,1.46,802,1373.0,1000411,5.0,Roma,Castel Giubileo,16550,18,600
692,11.04,1075,2355.0,1001715,14.0,Roma,Prati,6323,15,516
693,2.22,1121,3606.0,1000486,17.0,Roma,Monte Sacro,5837,25,227
694,13.45,85,892.0,1000259,15.0,Roma,Trieste,7316,22,127
695,4.16,1121,3606.0,1000486,16.0,Roma,Monte Sacro,4613,21,218
696,10.85,530,5716.0,1058042,9.0,Genazzano,,3859,6,563
697,16.46,69,21995.0,1058074,8.0,Palestrina,,4276,8,379
698,0.42,33,4749.0,1002018,5.0,Roma,Prima Porta,1650,6,579
699,7.13,481,4910.0,1002060,5.0,Roma,Prima Porta,11437,21,690
700,23.75,41,379.0,1002042,6.0,Roma,Prima Porta,5300,10,267
701,2.16,665,7401.0,1058093,10.0,Sacrofano,,8243,12,122
702,13.19,41,379.0,1002042,12.0,Roma,Prima Porta,14440,15,108
703,2.95,33,4749.0,1002018,13.0,Roma,Prima Porta,11178,19,68
704,4.46,665,7401.0,1058093,14.0,Sacrofano,,9351,14,162
705,3.37,33,4749.0,1002018,15.0,Roma,Prima Porta,8587,11,471
706,6.11,33,4749.0,1002018,16.0,Roma,Prima Porta,7844,14,139
707,2.26,8,3978.0,1002040,17.0,Roma,Prima Porta,4644,9,70
708,3.37,33,4749.0,1002018,18.0,Roma,Prima Porta,11562,16,297
709,2.3,665,7401.0,1058093,9.0,Sacrofano,,4617,8,536
710,2.74,33,4749.0,1002018,11.0,Roma,Prima Porta,7915,12,510
711,1.19,468,5863.0,1002052,18.0,Roma,Tomba di Nerone,10128,20,391
712,2.11,33,4749.0,1002018,6.0,Roma,Prima Porta,12480,19,312
713,4.59,55,8281.0,1058024,9.0,Castelnuovo di po,,7200,11,303
714,4.62,50,10393.0,1058081,9.0,Riano,,6404,9,179
715,1.62,665,7401.0,1058093,13.0,Sacrofano,,8825,13,244
716,7.46,1204,6564.0,1001613,7.0,Roma,Gianicolense,4148,12,770
717,28.57,231,490.0,1002021,8.0,Roma,Prima Porta,7000,11,798
718,4.42,33,4749.0,1002018,8.0,Roma,Prima Porta,5514,8,314
719,2.43,665,7401.0,1058093,8.0,Sacrofano,,6827,9,164
720,7.54,8,3978.0,1002040,10.0,Roma,Prima Porta,6503,9,127
721,3.37,33,4749.0,1002018,14.0,Roma,Prima Porta,6243,9,364
722,4.33,50,10393.0,1058081,14.0,Riano,,7522,12,205
723,2.69,50,10393.0,1058081,12.0,Riano,,13692,20,596
724,2.22,985,3155.0,1000828,13.0,Roma,Don Bosco,4271,13,1607
725,9.55,747,2199.0,1000211,15.0,Roma,Trieste,5433,22,407
726,3.41,134,2933.0,1000624,14.0,Roma,Collatino,8070,24,348
727,3.75,134,2933.0,1000624,18.0,Roma,Collatino,5445,13,180
728,0.71,954,5616.0,1000721,22.0,Roma,Prenestino-Centocelle,5975,6,144
729,2.73,134,2933.0,1000624,11.0,Roma,Collatino,19250,36,249
